"location","date","mob_idx"
"Antigua and Barbuda","2020-08-16","-12,007692307692308"
"Antigua and Barbuda","2020-08-30",""
"Antigua and Barbuda","2020-09-13","7,1000000000000005"
"Antigua and Barbuda","2020-09-27","6,177777777777778"
"Antigua and Barbuda","2020-10-11","10,423076923076923"
"Antigua and Barbuda","2020-10-25","9,292307692307691"
"Antigua and Barbuda","2020-11-08","9,492307692307692"
"Antigua and Barbuda","2020-11-22","7,276923076923077"
"Antigua and Barbuda","2020-12-06","16,323076923076922"
"Antigua and Barbuda","2020-12-20","17,684615384615384"
"Antigua and Barbuda","2021-01-03","14,761538461538462"
"Antigua and Barbuda","2021-01-17","14,507692307692308"
"Antigua and Barbuda","2021-01-31","9,476923076923077"
"Antigua and Barbuda","2021-02-14","-0,34615384615384615"
"Antigua and Barbuda","2021-02-28","-6,471428571428571"
"Antigua and Barbuda","2021-03-14","-2,22962962962963"
"Antigua and Barbuda","2021-03-28","4,346153846153846"
"Antigua and Barbuda","2021-04-11","5,2153846153846155"
"Antigua and Barbuda","2021-04-25","14,100000000000001"
"Antigua and Barbuda","2021-05-09","17,284615384615385"
"Antigua and Barbuda","2021-05-23","19,584615384615383"
"Antigua and Barbuda","2021-06-06","22,684615384615384"
"Antigua and Barbuda","2021-06-20","24,49230769230769"
"Antigua and Barbuda","2021-07-04","22,615384615384617"
"Antigua and Barbuda","2021-07-18","26,023076923076925"
"Antigua and Barbuda","2021-08-01","28,45384615384615"
"Antigua and Barbuda","2021-08-15","20,907692307692308"
"Antigua and Barbuda","2021-08-29","22,284615384615385"
"Antigua and Barbuda","2021-09-12","18,515384615384615"
"Antigua and Barbuda","2021-09-26","14,7"
"Antigua and Barbuda","2021-10-10","18,484615384615385"
"Antigua and Barbuda","2021-10-24","22,73076923076923"
"Antigua and Barbuda","2021-11-07","27,99230769230769"
"Antigua and Barbuda","2021-11-21","32,02307692307692"
"Antigua and Barbuda","2021-12-05","36,56153846153846"
"Antigua and Barbuda","2021-12-19","38,95384615384615"
"Antigua and Barbuda","2022-01-02","36,1"
"Antigua and Barbuda","2022-01-16","32,06923076923077"
"Antigua and Barbuda","2022-01-30","33,59230769230769"
"Antigua and Barbuda","2022-02-13","38,55"
"Argentina","2020-02-16","10,50054054054054"
"Argentina","2020-03-01","13,353679491968622"
"Argentina","2020-03-15","13,318411284335562"
"Argentina","2020-03-29","-43,07750325097529"
"Argentina","2020-04-12","-53,10990187332738"
"Argentina","2020-04-26","-50,86265906099166"
"Argentina","2020-05-10","-47,30120793787748"
"Argentina","2020-05-24","-39,79647540983606"
"Argentina","2020-06-07","-38,475275847977116"
"Argentina","2020-06-21","-33,05336"
"Argentina","2020-07-05","-34,488074888074884"
"Argentina","2020-07-19","-33,626135906714914"
"Argentina","2020-08-02","-31,6880895283773"
"Argentina","2020-08-16","-28,51281446540881"
"Argentina","2020-08-30","-32,100683760683765"
"Argentina","2020-09-13","-29,5884159106769"
"Argentina","2020-09-27","-29,363888888888887"
"Argentina","2020-10-11","-26,119021310181534"
"Argentina","2020-10-25","-25,365053128689492"
"Argentina","2020-11-08","-21,537034161490684"
"Argentina","2020-11-22","-18,934359368988073"
"Argentina","2020-12-06","-18,271412081569835"
"Argentina","2020-12-20","-12,789254634884601"
"Argentina","2021-01-03","-14,983716547304939"
"Argentina","2021-01-17","-15,363962616822429"
"Argentina","2021-01-31","-18,81250930752048"
"Argentina","2021-02-14","-12,884564254062038"
"Argentina","2021-02-28","-11,08508739308293"
"Argentina","2021-03-14","-5,652229299363057"
"Argentina","2021-03-28","-9,74941310109807"
"Argentina","2021-04-11","-8,485140257771038"
"Argentina","2021-04-25","-10,140457442819647"
"Argentina","2021-05-09","-10,496694214876033"
"Argentina","2021-05-23","-10,833485540334856"
"Argentina","2021-06-06","-17,86366068016813"
"Argentina","2021-06-20","-6,016129032258065"
"Argentina","2021-07-04","-7,452445447705041"
"Argentina","2021-07-18","1,9205223880597015"
"Argentina","2021-08-01","4,6757180156657965"
"Argentina","2021-08-15","10,674606741573035"
"Argentina","2021-08-29","8,66921062476618"
"Argentina","2021-09-12","12,115714285714285"
"Argentina","2021-09-26","16,362560476367694"
"Argentina","2021-10-10","17,309568480300186"
"Argentina","2021-10-24","20,340849304772643"
"Argentina","2021-11-07","22,597746901990238"
"Argentina","2021-11-21","26,463379751599547"
"Argentina","2021-12-05","21,3413715146948"
"Argentina","2021-12-19","28,317108251324754"
"Argentina","2022-01-02","17,983798242262132"
"Argentina","2022-01-16","14,972070385623363"
"Argentina","2022-01-30","15,642306252339948"
"Argentina","2022-02-13","22,69047619047619"
"Aruba","2020-02-16","17,5"
"Aruba","2020-03-01","14,771428571428572"
"Aruba","2020-03-15","15,071428571428571"
"Aruba","2020-03-29","-29,857142857142858"
"Aruba","2020-04-12","-49,199999999999996"
"Aruba","2020-04-26","-42,614285714285714"
"Aruba","2020-05-10","-30,97142857142857"
"Aruba","2020-05-24","-24,3"
"Aruba","2020-06-07","-11,9"
"Aruba","2020-06-21","-11,314285714285715"
"Aruba","2020-07-05","-7,328571428571428"
"Aruba","2020-07-19","-5,942857142857143"
"Aruba","2020-08-02","-2,4"
"Aruba","2020-08-16","-10,585714285714285"
"Aruba","2020-08-30",""
"Aruba","2020-09-13","-9,0"
"Aruba","2020-09-27","-9,771428571428572"
"Aruba","2020-10-11","-4,742857142857143"
"Aruba","2020-10-25","-3,3714285714285714"
"Aruba","2020-11-08","0,9285714285714286"
"Aruba","2020-11-22","-0,8428571428571429"
"Aruba","2020-12-06","9,114285714285714"
"Aruba","2020-12-20","11,885714285714286"
"Aruba","2021-01-03","8,057142857142857"
"Aruba","2021-01-17","1,6285714285714283"
"Aruba","2021-01-31","-0,7142857142857142"
"Aruba","2021-02-14","2,9714285714285715"
"Aruba","2021-02-28","4,228571428571429"
"Aruba","2021-03-14","7,057142857142857"
"Aruba","2021-03-28","5,3428571428571425"
"Aruba","2021-04-11","2,1428571428571432"
"Aruba","2021-04-25","9,200000000000001"
"Aruba","2021-05-09","11,6"
"Aruba","2021-05-23","12,357142857142858"
"Aruba","2021-06-06","22,02857142857143"
"Aruba","2021-06-20","19,75714285714286"
"Aruba","2021-07-04","22,1"
"Aruba","2021-07-18","22,928571428571427"
"Aruba","2021-08-01","23,714285714285715"
"Aruba","2021-08-15","21,385714285714283"
"Aruba","2021-08-29","16,985714285714288"
"Aruba","2021-09-12","20,285714285714285"
"Aruba","2021-09-26","19,614285714285717"
"Aruba","2021-10-10","22,32857142857143"
"Aruba","2021-10-24","21,87142857142857"
"Aruba","2021-11-07","25,414285714285715"
"Aruba","2021-11-21","25,5"
"Aruba","2021-12-05","32,92857142857143"
"Aruba","2021-12-19","32,528571428571425"
"Aruba","2022-01-02","25,400000000000002"
"Aruba","2022-01-16","14,142857142857142"
"Aruba","2022-01-30","17,371428571428574"
"Aruba","2022-02-13","21,9"
"Australia","2020-02-16","18,57088122605364"
"Australia","2020-03-01","20,032960000000003"
"Australia","2020-03-15","18,60340969632392"
"Australia","2020-03-29","0,6589386913961875"
"Australia","2020-04-12","-23,141206284845413"
"Australia","2020-04-26","-18,386700507614215"
"Australia","2020-05-10","-12,287792472024414"
"Australia","2020-05-24","-6,741912144702843"
"Australia","2020-06-07","-1,2653485952133194"
"Australia","2020-06-21","1,021658031088083"
"Australia","2020-07-05","2,5920207253886014"
"Australia","2020-07-19","0,42311296199895887"
"Australia","2020-08-02","0,11345454545454542"
"Australia","2020-08-16","-4,904374678332476"
"Australia","2020-08-30","-11,239106145251396"
"Australia","2020-09-13","0,49483394833948335"
"Australia","2020-09-27","1,8674050632911392"
"Australia","2020-10-11","1,5413972888425445"
"Australia","2020-10-25","3,2351842241826674"
"Australia","2020-11-08","4,591425619834711"
"Australia","2020-11-22","5,003719008264463"
"Australia","2020-12-06","6,779179487179487"
"Australia","2020-12-20","7,795663397005679"
"Australia","2021-01-03","-3,004279749478079"
"Australia","2021-01-17","0,8417435897435898"
"Australia","2021-01-31","0,8892434379825013"
"Australia","2021-02-14","0,24225495175215844"
"Australia","2021-02-28","3,8216879795396417"
"Australia","2021-03-14","5,2216632443531825"
"Australia","2021-03-28","4,354387755102041"
"Australia","2021-04-11","2,8133886870783598"
"Australia","2021-04-25","5,884031007751938"
"Australia","2021-05-09","7,1875064532782655"
"Australia","2021-05-23","8,398342827550492"
"Australia","2021-06-06","3,0903126601742694"
"Australia","2021-06-20","3,137532002048131"
"Australia","2021-07-04","-1,4925679138903127"
"Australia","2021-07-18","-3,2156762295081966"
"Australia","2021-08-01","-6,874300254452926"
"Australia","2021-08-15","-4,827682737169518"
"Australia","2021-08-29","-7,919958953309389"
"Australia","2021-09-12","-4,0746763335059555"
"Australia","2021-09-26","-1,499064449064449"
"Australia","2021-10-10","-1,3486190724335592"
"Australia","2021-10-24","0,8443070582174137"
"Australia","2021-11-07","4,9403526970954355"
"Australia","2021-11-21","4,901952723535458"
"Australia","2021-12-05","7,085020661157025"
"Australia","2021-12-19","9,617400310719834"
"Australia","2022-01-02","-1,619706498951782"
"Australia","2022-01-16","-2,3626666666666667"
"Australia","2022-01-30","-0,12506380806533945"
"Australia","2022-02-13","0,3844247787610619"
"Austria","2020-02-16","28,047272727272727"
"Austria","2020-03-01","21,3170626349892"
"Austria","2020-03-15","10,316597510373445"
"Austria","2020-03-29","-45,35667311411993"
"Austria","2020-04-12","-40,4604462474645"
"Austria","2020-04-26","-32,30649350649351"
"Austria","2020-05-10","-23,159645232815965"
"Austria","2020-05-24","-14,866666666666665"
"Austria","2020-06-07","-6,984579439252337"
"Austria","2020-06-21","-2,024285714285714"
"Austria","2020-07-05","12,212121212121213"
"Austria","2020-07-19","16,671875"
"Austria","2020-08-02","25,367613636363636"
"Austria","2020-08-16","25,71629213483146"
"Austria","2020-08-30","10,957575757575759"
"Austria","2020-09-13","21,82135922330097"
"Austria","2020-09-27","11,096954314720811"
"Austria","2020-10-11","-2,3682242990654205"
"Austria","2020-10-25","-5,963470319634703"
"Austria","2020-11-08","-16,667126436781608"
"Austria","2020-11-22","-22,95956989247312"
"Austria","2020-12-06","-29,47071129707113"
"Austria","2020-12-20","-18,61902748414376"
"Austria","2021-01-03","-34,577730192719486"
"Austria","2021-01-17","-31,139148936170212"
"Austria","2021-01-31","-29,83815513626834"
"Austria","2021-02-14","-23,099787685774945"
"Austria","2021-02-28","-14,336607142857144"
"Austria","2021-03-14","-14,56283185840708"
"Austria","2021-03-28","-15,61978021978022"
"Austria","2021-04-11","-13,57136258660508"
"Austria","2021-04-25","-12,786270022883295"
"Austria","2021-05-09","-7,749537037037038"
"Austria","2021-05-23","-5,770642201834862"
"Austria","2021-06-06","7,45990099009901"
"Austria","2021-06-20","15,14228855721393"
"Austria","2021-07-04","19,471782178217822"
"Austria","2021-07-18","22,721761658031088"
"Austria","2021-08-01","30,165934065934064"
"Austria","2021-08-15","37,711731843575414"
"Austria","2021-08-29","31,767292225201075"
"Austria","2021-09-12","29,518346253229975"
"Austria","2021-09-26","23,289949748743716"
"Austria","2021-10-10","9,338317757009346"
"Austria","2021-10-24","6,473317865429235"
"Austria","2021-11-07","-1,8354022988505747"
"Austria","2021-11-21","-2,9199115044247788"
"Austria","2021-12-05","-20,22771855010661"
"Austria","2021-12-19","-7,92707423580786"
"Austria","2022-01-02","-4,912888888888889"
"Austria","2022-01-16","-1,8966139954853274"
"Austria","2022-01-30","-1,7501103752759382"
"Austria","2022-02-13","-2,823703703703704"
"Bahamas","2020-02-16","17,5"
"Bahamas","2020-03-01","16,592857142857145"
"Bahamas","2020-03-15","15,242857142857144"
"Bahamas","2020-03-29","-22,814285714285713"
"Bahamas","2020-04-12","-55,42142857142857"
"Bahamas","2020-04-26","-49,292857142857144"
"Bahamas","2020-05-10","-40,85"
"Bahamas","2020-05-24","-37,5"
"Bahamas","2020-06-07","-34,378571428571426"
"Bahamas","2020-06-21","-14,571428571428571"
"Bahamas","2020-07-05","-8,792857142857143"
"Bahamas","2020-07-19","-9,4"
"Bahamas","2020-08-02","-24,642857142857142"
"Bahamas","2020-08-16","-45,9"
"Bahamas","2020-08-30",""
"Bahamas","2020-09-13","-25,166666666666668"
"Bahamas","2020-09-27","-17,392857142857142"
"Bahamas","2020-10-11","-21,064285714285713"
"Bahamas","2020-10-25","-34,392857142857146"
"Bahamas","2020-11-08","-27,042857142857144"
"Bahamas","2020-11-22","-17,157142857142855"
"Bahamas","2020-12-06","-12,492857142857144"
"Bahamas","2020-12-20","-4,785714285714286"
"Bahamas","2021-01-03","-9,87857142857143"
"Bahamas","2021-01-17","-13,014285714285714"
"Bahamas","2021-01-31","-12,235714285714286"
"Bahamas","2021-02-14","-10,578571428571427"
"Bahamas","2021-02-28","-6,307142857142857"
"Bahamas","2021-03-14","-5,014285714285714"
"Bahamas","2021-03-28","-1,5714285714285714"
"Bahamas","2021-04-11","-1,864285714285714"
"Bahamas","2021-04-25","-0,0642857142857143"
"Bahamas","2021-05-09","3,5142857142857147"
"Bahamas","2021-05-23","4,414285714285714"
"Bahamas","2021-06-06","4,6571428571428575"
"Bahamas","2021-06-20","9,007142857142856"
"Bahamas","2021-07-04","10,357142857142858"
"Bahamas","2021-07-18","10,085714285714285"
"Bahamas","2021-08-01","12,085714285714285"
"Bahamas","2021-08-15","5,992857142857143"
"Bahamas","2021-08-29","7,5928571428571425"
"Bahamas","2021-09-12","5,8"
"Bahamas","2021-09-26","4,321428571428571"
"Bahamas","2021-10-10","6,978571428571429"
"Bahamas","2021-10-24","7,278571428571429"
"Bahamas","2021-11-07","12,1"
"Bahamas","2021-11-21","13,221428571428572"
"Bahamas","2021-12-05","17,79285714285714"
"Bahamas","2021-12-19","21,457142857142856"
"Bahamas","2022-01-02","15,792857142857143"
"Bahamas","2022-01-16","4,614285714285714"
"Bahamas","2022-01-30","12,407142857142857"
"Bahamas","2022-02-13","16,975"
"Bahrain","2020-02-16","12,5"
"Bahrain","2020-03-01","9,414285714285715"
"Bahrain","2020-03-15","4,628571428571428"
"Bahrain","2020-03-29","-13,242857142857144"
"Bahrain","2020-04-12","-19,02857142857143"
"Bahrain","2020-04-26","-16,17142857142857"
"Bahrain","2020-05-10","-18,257142857142856"
"Bahrain","2020-05-24","-14,37142857142857"
"Bahrain","2020-06-07","-11,62857142857143"
"Bahrain","2020-06-21","-9,442857142857141"
"Bahrain","2020-07-05","-7,042857142857143"
"Bahrain","2020-07-19","-8,457142857142857"
"Bahrain","2020-08-02","-9,0"
"Bahrain","2020-08-16","-8,157142857142857"
"Bahrain","2020-08-30","-10,485714285714286"
"Bahrain","2020-09-13","-7,8428571428571425"
"Bahrain","2020-09-27","-7,228571428571429"
"Bahrain","2020-10-11","-4,871428571428572"
"Bahrain","2020-10-25","-4,571428571428571"
"Bahrain","2020-11-08","-2,3857142857142857"
"Bahrain","2020-11-22","-4,742857142857143"
"Bahrain","2020-12-06","-2,5714285714285716"
"Bahrain","2020-12-20","-2,8428571428571425"
"Bahrain","2021-01-03","-2,6571428571428575"
"Bahrain","2021-01-17","-5,414285714285714"
"Bahrain","2021-01-31","-7,428571428571429"
"Bahrain","2021-02-14","-7,728571428571429"
"Bahrain","2021-02-28","-6,8428571428571425"
"Bahrain","2021-03-14","-4,3"
"Bahrain","2021-03-28","-0,38571428571428573"
"Bahrain","2021-04-11","1,0714285714285714"
"Bahrain","2021-04-25","-2,414285714285714"
"Bahrain","2021-05-09","-0,49999999999999994"
"Bahrain","2021-05-23","1,7428571428571427"
"Bahrain","2021-06-06","-2,257142857142857"
"Bahrain","2021-06-20","-3,242857142857143"
"Bahrain","2021-07-04","1,557142857142857"
"Bahrain","2021-07-18","8,957142857142857"
"Bahrain","2021-08-01","5,614285714285715"
"Bahrain","2021-08-15","5,971428571428571"
"Bahrain","2021-08-29","4,328571428571428"
"Bahrain","2021-09-12","8,857142857142858"
"Bahrain","2021-09-26","8,685714285714285"
"Bahrain","2021-10-10","11,271428571428572"
"Bahrain","2021-10-24","11,614285714285714"
"Bahrain","2021-11-07","14,442857142857141"
"Bahrain","2021-11-21","15,114285714285714"
"Bahrain","2021-12-05","18,185714285714287"
"Bahrain","2021-12-19","16,0"
"Bahrain","2022-01-02","14,385714285714286"
"Bahrain","2022-01-16","11,657142857142857"
"Bahrain","2022-01-30","9,185714285714285"
"Bahrain","2022-02-13","10,2"
"Bangladesh","2020-02-16","19,8"
"Bangladesh","2020-03-01","18,957142857142856"
"Bangladesh","2020-03-15","19,32857142857143"
"Bangladesh","2020-03-29","-9,900000000000002"
"Bangladesh","2020-04-12","-41,142857142857146"
"Bangladesh","2020-04-26","-43,871428571428574"
"Bangladesh","2020-05-10","-38,18571428571429"
"Bangladesh","2020-05-24","-27,157142857142855"
"Bangladesh","2020-06-07","-23,142857142857142"
"Bangladesh","2020-06-21","-18,142857142857142"
"Bangladesh","2020-07-05","-14,857142857142858"
"Bangladesh","2020-07-19","-8,685714285714285"
"Bangladesh","2020-08-02","-2,2142857142857144"
"Bangladesh","2020-08-16","0,6428571428571431"
"Bangladesh","2020-08-30","2,3857142857142857"
"Bangladesh","2020-09-13","6,6571428571428575"
"Bangladesh","2020-09-27","8,057142857142857"
"Bangladesh","2020-10-11","11,514285714285716"
"Bangladesh","2020-10-25","14,157142857142857"
"Bangladesh","2020-11-08","17,114285714285714"
"Bangladesh","2020-11-22","19,814285714285713"
"Bangladesh","2020-12-06","20,97142857142857"
"Bangladesh","2020-12-20","26,52857142857143"
"Bangladesh","2021-01-03","26,657142857142855"
"Bangladesh","2021-01-17","25,5"
"Bangladesh","2021-01-31","23,87142857142857"
"Bangladesh","2021-02-14","29,928571428571427"
"Bangladesh","2021-02-28","34,457142857142856"
"Bangladesh","2021-03-14","37,5"
"Bangladesh","2021-03-28","37,44285714285714"
"Bangladesh","2021-04-11","24,171428571428574"
"Bangladesh","2021-04-25","-0,9285714285714288"
"Bangladesh","2021-05-09","19,97142857142857"
"Bangladesh","2021-05-23","34,271428571428565"
"Bangladesh","2021-06-06","42,31428571428571"
"Bangladesh","2021-06-20","44,92857142857143"
"Bangladesh","2021-07-04","23,599999999999998"
"Bangladesh","2021-07-18","24,814285714285713"
"Bangladesh","2021-08-01","19,557142857142857"
"Bangladesh","2021-08-15","32,24285714285714"
"Bangladesh","2021-08-29","51,199999999999996"
"Bangladesh","2021-09-12","56,128571428571426"
"Bangladesh","2021-09-26","58,271428571428565"
"Bangladesh","2021-10-10","64,14285714285714"
"Bangladesh","2021-10-24","61,25714285714286"
"Bangladesh","2021-11-07","68,57142857142857"
"Bangladesh","2021-11-21","71,41428571428571"
"Bangladesh","2021-12-05","71,45714285714286"
"Bangladesh","2021-12-19","77,95714285714287"
"Bangladesh","2022-01-02","79,65714285714286"
"Bangladesh","2022-01-16","80,02857142857144"
"Bangladesh","2022-01-30","74,85714285714286"
"Bangladesh","2022-02-13","74,65"
"Barbados","2020-02-16","17,05"
"Barbados","2020-03-01","18,185185185185187"
"Barbados","2020-03-15","15,549999999999999"
"Barbados","2020-03-29","-8,528571428571428"
"Barbados","2020-04-12","-60,696296296296296"
"Barbados","2020-04-26","-56,35"
"Barbados","2020-05-10","-48,53548387096774"
"Barbados","2020-05-24","-35,89032258064516"
"Barbados","2020-06-07","-27,90666666666667"
"Barbados","2020-06-21","-19,82"
"Barbados","2020-07-05","-13,12857142857143"
"Barbados","2020-07-19","-12,192857142857141"
"Barbados","2020-08-02","-11,65"
"Barbados","2020-08-16","-10,664285714285715"
"Barbados","2020-08-30",""
"Barbados","2020-09-13","-2,0"
"Barbados","2020-09-27","-2,1285714285714286"
"Barbados","2020-10-11","-5,5"
"Barbados","2020-10-25","-2,157142857142857"
"Barbados","2020-11-08","-4,535714285714286"
"Barbados","2020-11-22","-2,682758620689655"
"Barbados","2020-12-06","2,089655172413793"
"Barbados","2020-12-20","11,085714285714285"
"Barbados","2021-01-03","-5,571428571428571"
"Barbados","2021-01-17","-24,3"
"Barbados","2021-01-31","-18,692857142857143"
"Barbados","2021-02-14","-48,53793103448275"
"Barbados","2021-02-28","-52,733333333333334"
"Barbados","2021-03-14","-32,357142857142854"
"Barbados","2021-03-28","-19,50714285714286"
"Barbados","2021-04-11","-26,110344827586207"
"Barbados","2021-04-25","-22,17142857142857"
"Barbados","2021-05-09","-11,7"
"Barbados","2021-05-23","-2,7714285714285714"
"Barbados","2021-06-06","1,7857142857142858"
"Barbados","2021-06-20","3,4285714285714284"
"Barbados","2021-07-04","-4,386206896551724"
"Barbados","2021-07-18","3,8000000000000003"
"Barbados","2021-08-01","8,471428571428572"
"Barbados","2021-08-15","2,6785714285714284"
"Barbados","2021-08-29","8,064285714285715"
"Barbados","2021-09-12","5,635714285714286"
"Barbados","2021-09-26","2,4714285714285715"
"Barbados","2021-10-10","0,14999999999999986"
"Barbados","2021-10-24","1,35"
"Barbados","2021-11-07","6,321428571428571"
"Barbados","2021-11-21","10,821428571428571"
"Barbados","2021-12-05","18,464285714285715"
"Barbados","2021-12-19","26,849999999999998"
"Barbados","2022-01-02","16,592857142857145"
"Barbados","2022-01-16","15,442857142857141"
"Barbados","2022-01-30","13,6"
"Barbados","2022-02-13","12,15"
"Belarus","2020-02-16","21,0"
"Belarus","2020-03-01","19,457142857142856"
"Belarus","2020-03-15","20,314285714285713"
"Belarus","2020-03-29","16,32857142857143"
"Belarus","2020-04-12","3,2142857142857144"
"Belarus","2020-04-26","0,042857142857142705"
"Belarus","2020-05-10","3,942857142857143"
"Belarus","2020-05-24","8,0"
"Belarus","2020-06-07","13,342857142857143"
"Belarus","2020-06-21","22,442857142857143"
"Belarus","2020-07-05","25,085714285714285"
"Belarus","2020-07-19","22,62857142857143"
"Belarus","2020-08-02","24,085714285714285"
"Belarus","2020-08-16","10,5"
"Belarus","2020-08-30","17,32857142857143"
"Belarus","2020-09-13","17,37142857142857"
"Belarus","2020-09-27","16,9"
"Belarus","2020-10-11","10,942857142857141"
"Belarus","2020-10-25","7,914285714285714"
"Belarus","2020-11-08","1,8571428571428572"
"Belarus","2020-11-22","-1,6714285714285713"
"Belarus","2020-12-06","-3,9285714285714284"
"Belarus","2020-12-20","-1,842857142857143"
"Belarus","2021-01-03","-2,3857142857142857"
"Belarus","2021-01-17","-6,1571428571428575"
"Belarus","2021-01-31","-7,8999999999999995"
"Belarus","2021-02-14","-9,528571428571428"
"Belarus","2021-02-28","-1,7714285714285711"
"Belarus","2021-03-14","-1,0714285714285714"
"Belarus","2021-03-28","2,4857142857142853"
