"location","date","variant","num_sequences","perc_sequences","num_sequences_total"
"Croatia","2021-04-18","R.1 (AFM)","0,125","0,005158731523254746","7,375"
"Croatia","2021-05-02","Alpha (VOC)","43,714285714285715","0,9223490493743778","49,142857142857146"
"Croatia","2021-05-02","B (Lineage)","1,2564102564102564","0,015991503173844","32,51282051282051"
"Croatia","2021-05-02","B.1.1.318 (AFM)","0,14285714285714285","0,007279002240446202","13,0"
"Croatia","2021-05-02","B.1.177 (20E/EU1)","1,1818181818181819","0,014005486690533104","56,54545454545455"
"Croatia","2021-05-02","Beta (VOC)","0,8333333333333334","0,01820410899333948","18,5"
"Croatia","2021-05-02","Gamma - P.1 (VOC)","1,0","0,014989293361884367","62,0"
"Croatia","2021-05-02","R.1 (AFM)","1,0","0,004282655246252676","62,0"
"Croatia","2021-05-02","U (Lineage)","1,0","0,02071005917159763","48,0"
"Croatia","2021-05-16","Alpha (VOC)","45,714285714285715","0,9940847611101812","46,214285714285715"
"Croatia","2021-05-16","B (Lineage)","0,36363636363636365","0,006656700568032594","19,818181818181817"
"Croatia","2021-05-16","B.1.1.318 (AFM)","1,0","0,0033003300330033004","49,0"
"Croatia","2021-05-16","Beta (VOC)","2,0","0,006289308176100628","84,0"
"Croatia","2021-05-30","Alpha (VOC)","18,285714285714285","0,9731617867757214","18,714285714285715"
"Croatia","2021-05-30","C.36.3 (AFM)","0,5","0,0251024186931065","8,125"
"Croatia","2021-05-30","Delta (VOC)","0,2857142857142857","0,024987947942149782","5,714285714285714"
"Croatia","2021-06-13","Alpha (VOC)","6,583333333333333","0,8043162749659726","8,75"
"Croatia","2021-06-13","Delta (VOC)","2,1666666666666665","0,19568372503402745","6,666666666666667"
