"location","date","A (Lineage)","A.2.5","A.23.1","A.27","A.28","AA (Lineage)","AB (Lineage)","AD (Lineage)","AP (Lineage)","AQ (Lineage)","AY (Lineage)","Alpha (WHO VOC)","Alpha - Q.1 (WHO VOC)","Alpha - Q.4 (WHO VOC)","Alpha - Q.7 (WHO VOC)","Alpha - Q.8 (WHO VOC)","B (Lineage)","B.1.1.277 - 20B/S:626S","B.1.1.28","B.1.1.302 - 20B/S:1122L","B.1.1.318 (WHO FMV)","B.1.1.318 - AZ.2 (WHO FMV)","B.1.1.318 - AZ.5 (WHO FMV)","B.1.1.519 (WHO FMV)","B.1.1.523 (WHO FMV)","B.1.160 - 20A/EU2","B.1.177 - 20E/EU1","B.1.221 - 20A/S:98F","B.1.258 - 20A/S:439K","B.1.367 - 20C/S:80Y","B.1.466.2 (WHO FMV)","B.1.619 (WHO FMV)","BA (Lineage)","BA.2.12.1 (WHO VOC-LUM)","Beta (WHO VOC)","C (Lineage)","C.16","C.36.3 (WHO FMV)","D (Lineage)","Delta (WHO VOC)","Delta - AY.1 (WHO VOC)","Delta - AY.10 (WHO VOC)","Delta - AY.100 (WHO VOC)","Delta - AY.102 (WHO VOC)","Delta - AY.103 (WHO VOC)","Delta - AY.104 (WHO VOC)","Delta - AY.106 (WHO VOC)","Delta - AY.108 (WHO VOC)","Delta - AY.109 (WHO VOC)","Delta - AY.110 (WHO VOC)","Delta - AY.111 (WHO VOC)","Delta - AY.112 (WHO VOC)","Delta - AY.113 (WHO VOC)","Delta - AY.114 (WHO VOC)","Delta - AY.116 (WHO VOC)","Delta - AY.117 (WHO VOC)","Delta - AY.118 (WHO VOC)","Delta - AY.119 (WHO VOC)","Delta - AY.119.2 (WHO VOC)","Delta - AY.120 (WHO VOC)","Delta - AY.120.1 (WHO VOC)","Delta - AY.120.2 (WHO VOC)","Delta - AY.120.2.1 (WHO VOC)","Delta - AY.121 (WHO VOC)","Delta - AY.121.1 (WHO VOC)","Delta - AY.122 (WHO VOC)","Delta - AY.122.1 (WHO VOC)","Delta - AY.122.2 (WHO VOC)","Delta - AY.122.3 (WHO VOC)","Delta - AY.122.4 (WHO VOC)","Delta - AY.122.6 (WHO VOC)","Delta - AY.123 (WHO VOC)","Delta - AY.123.1 (WHO VOC)","Delta - AY.124 (WHO VOC)","Delta - AY.124.1 (WHO VOC)","Delta - AY.124.1.1 (WHO VOC)","Delta - AY.125 (WHO VOC)","Delta - AY.126 (WHO VOC)","Delta - AY.127 (WHO VOC)","Delta - AY.127.1 (WHO VOC)","Delta - AY.128 (WHO VOC)","Delta - AY.129 (WHO VOC)","Delta - AY.13 (WHO VOC)","Delta - AY.132 (WHO VOC)","Delta - AY.133 (WHO VOC)","Delta - AY.14 (WHO VOC)","Delta - AY.16 (WHO VOC)","Delta - AY.16.1 (WHO VOC)","Delta - AY.17 (WHO VOC)","Delta - AY.20 (WHO VOC)","Delta - AY.23 (WHO VOC)","Delta - AY.23.2 (WHO VOC)","Delta - AY.24 (WHO VOC)","Delta - AY.25 (WHO VOC)","Delta - AY.25.1 (WHO VOC)","Delta - AY.25.3 (WHO VOC)","Delta - AY.26 (WHO VOC)","Delta - AY.28 (WHO VOC)","Delta - AY.29.1 (WHO VOC)","Delta - AY.3 (WHO VOC)","Delta - AY.30 (WHO VOC)","Delta - AY.32 (WHO VOC)","Delta - AY.33 (WHO VOC)","Delta - AY.33.2 (WHO VOC)","Delta - AY.34 (WHO VOC)","Delta - AY.34.1 (WHO VOC)","Delta - AY.34.2 (WHO VOC)","Delta - AY.36 (WHO VOC)","Delta - AY.36.1 (WHO VOC)","Delta - AY.37 (WHO VOC)","Delta - AY.38 (WHO VOC)","Delta - AY.39 (WHO VOC)","Delta - AY.39.1 (WHO VOC)","Delta - AY.39.1.2 (WHO VOC)","Delta - AY.4 (WHO VOC)","Delta - AY.4.10 (WHO VOC)","Delta - AY.4.11 (WHO VOC)","Delta - AY.4.13 (WHO VOC)","Delta - AY.4.14 (WHO VOC)","Delta - AY.4.15 (WHO VOC)","Delta - AY.4.17 (WHO VOC)","Delta - AY.4.2 (WHO VOC)","Delta - AY.4.2.1 (WHO VOC)","Delta - AY.4.2.2 (WHO VOC)","Delta - AY.4.2.3 (WHO VOC)","Delta - AY.4.2.4 (WHO VOC)","Delta - AY.4.2.5 (WHO VOC)","Delta - AY.4.3 (WHO VOC)","Delta - AY.4.4 (WHO VOC)","Delta - AY.4.5 (WHO VOC)","Delta - AY.4.6 (WHO VOC)","Delta - AY.4.7 (WHO VOC)","Delta - AY.4.8 (WHO VOC)","Delta - AY.4.9 (WHO VOC)","Delta - AY.40 (WHO VOC)","Delta - AY.41 (WHO VOC)","Delta - AY.42 (WHO VOC)","Delta - AY.43 (WHO VOC)","Delta - AY.43.3 (WHO VOC)","Delta - AY.43.4 (WHO VOC)","Delta - AY.43.6 (WHO VOC)","Delta - AY.43.8 (WHO VOC)","Delta - AY.43.9 (WHO VOC)","Delta - AY.44 (WHO VOC)","Delta - AY.45 (WHO VOC)","Delta - AY.46 (WHO VOC)","Delta - AY.46.2 (WHO VOC)","Delta - AY.46.3 (WHO VOC)","Delta - AY.46.4 (WHO VOC)","Delta - AY.46.5 (WHO VOC)","Delta - AY.46.6 (WHO VOC)","Delta - AY.47 (WHO VOC)","Delta - AY.48 (WHO VOC)","Delta - AY.49 (WHO VOC)","Delta - AY.5 (WHO VOC)","Delta - AY.5.1 (WHO VOC)","Delta - AY.5.2 (WHO VOC)","Delta - AY.5.3 (WHO VOC)","Delta - AY.5.4 (WHO VOC)","Delta - AY.5.5 (WHO VOC)","Delta - AY.5.6 (WHO VOC)","Delta - AY.51 (WHO VOC)","Delta - AY.52 (WHO VOC)","Delta - AY.53 (WHO VOC)","Delta - AY.54 (WHO VOC)","Delta - AY.55 (WHO VOC)","Delta - AY.57 (WHO VOC)","Delta - AY.58 (WHO VOC)","Delta - AY.59 (WHO VOC)","Delta - AY.6 (WHO VOC)","Delta - AY.60 (WHO VOC)","Delta - AY.61 (WHO VOC)","Delta - AY.63 (WHO VOC)","Delta - AY.64 (WHO VOC)","Delta - AY.65 (WHO VOC)","Delta - AY.66 (WHO VOC)","Delta - AY.67 (WHO VOC)","Delta - AY.68 (WHO VOC)","Delta - AY.69 (WHO VOC)","Delta - AY.7 (WHO VOC)","Delta - AY.7.1 (WHO VOC)","Delta - AY.7.2 (WHO VOC)","Delta - AY.70 (WHO VOC)","Delta - AY.71 (WHO VOC)","Delta - AY.72 (WHO VOC)","Delta - AY.73 (WHO VOC)","Delta - AY.74 (WHO VOC)","Delta - AY.75 (WHO VOC)","Delta - AY.75.2 (WHO VOC)","Delta - AY.77 (WHO VOC)","Delta - AY.78 (WHO VOC)","Delta - AY.79 (WHO VOC)","Delta - AY.8 (WHO VOC)","Delta - AY.80 (WHO VOC)","Delta - AY.81 (WHO VOC)","Delta - AY.84 (WHO VOC)","Delta - AY.85 (WHO VOC)","Delta - AY.86 (WHO VOC)","Delta - AY.87 (WHO VOC)","Delta - AY.88 (WHO VOC)","Delta - AY.9 (WHO VOC)","Delta - AY.9.2 (WHO VOC)","Delta - AY.9.2.2 (WHO VOC)","Delta - AY.91 (WHO VOC)","Delta - AY.91.1 (WHO VOC)","Delta - AY.92 (WHO VOC)","Delta - AY.94 (WHO VOC)","Delta - AY.95 (WHO VOC)","Delta - AY.98 (WHO VOC)","Delta - AY.98.1 (WHO VOC)","Delta - AY.99 (WHO VOC)","Delta - AY.99.2 (WHO VOC)","Epsilon (WHO VOI)","Eta (WHO VOI)","Gamma (WHO VOC)","Gamma - P.1.1 (WHO VOC)","Gamma - P.1.12 (WHO VOC)","Gamma - P.1.15 (WHO VOC)","Gamma - P.1.16 (WHO VOC)","Gamma - P.1.17 (WHO VOC)","Gamma - P.1.17.1 (WHO VOC)","Gamma - P.1.7 (WHO VOC)","Gamma - P.1.9 (WHO VOC)","Iota (WHO VOI)","K (Lineage)","Kappa (WHO VOI)","Lambda (WHO VOI)","Mu - 21H (WHO VOI)","Omicron - BA.1 (WHO VOC)","Omicron - BA.1.1 (WHO VOC)","Omicron - BA.1.1.1 (WHO VOC)","Omicron - BA.1.1.10 (WHO VOC)","Omicron - BA.1.1.11 (WHO VOC)","Omicron - BA.1.1.13 (WHO VOC)","Omicron - BA.1.1.14 (WHO VOC)","Omicron - BA.1.1.15 (WHO VOC)","Omicron - BA.1.1.16 (WHO VOC)","Omicron - BA.1.1.18 (WHO VOC)","Omicron - BA.1.1.2 (WHO VOC)","Omicron - BA.1.1.4 (WHO VOC)","Omicron - BA.1.1.7 (WHO VOC)","Omicron - BA.1.10 (WHO VOC)","Omicron - BA.1.12 (WHO VOC)","Omicron - BA.1.13 (WHO VOC)","Omicron - BA.1.13.1 (WHO VOC)","Omicron - BA.1.14 (WHO VOC)","Omicron - BA.1.14.1 (WHO VOC)","Omicron - BA.1.14.2 (WHO VOC)","Omicron - BA.1.15 (WHO VOC)","Omicron - BA.1.15.1 (WHO VOC)","Omicron - BA.1.15.2 (WHO VOC)","Omicron - BA.1.16 (WHO VOC)","Omicron - BA.1.16.2 (WHO VOC)","Omicron - BA.1.17 (WHO VOC)","Omicron - BA.1.17.2 (WHO VOC)","Omicron - BA.1.18 (WHO VOC)","Omicron - BA.1.19 (WHO VOC)","Omicron - BA.1.20 (WHO VOC)","Omicron - BA.1.21 (WHO VOC)","Omicron - BA.1.21.1 (WHO VOC)","Omicron - BA.1.4 (WHO VOC)","Omicron - BA.1.5 (WHO VOC)","Omicron - BA.1.6 (WHO VOC)","Omicron - BA.1.8 (WHO VOC)","Omicron - BA.1.9 (WHO VOC)","Omicron - BA.2 (WHO VOC)","Omicron - BA.2.1 (WHO VOC)","Omicron - BA.2.10 (WHO VOC)","Omicron - BA.2.10.1 (WHO VOC)","Omicron - BA.2.10.2 (WHO VOC)","Omicron - BA.2.11 (WHO VOC)","Omicron - BA.2.12 (WHO VOC)","Omicron - BA.2.13 (WHO VOC)","Omicron - BA.2.14 (WHO VOC)","Omicron - BA.2.15 (WHO VOC)","Omicron - BA.2.17 (WHO VOC)","Omicron - BA.2.18 (WHO VOC)","Omicron - BA.2.19 (WHO VOC)","Omicron - BA.2.2 (WHO VOC)","Omicron - BA.2.20 (WHO VOC)","Omicron - BA.2.22 (WHO VOC)","Omicron - BA.2.23 (WHO VOC)","Omicron - BA.2.24 (WHO VOC)","Omicron - BA.2.25 (WHO VOC)","Omicron - BA.2.26 (WHO VOC)","Omicron - BA.2.27 (WHO VOC)","Omicron - BA.2.28 (WHO VOC)","Omicron - BA.2.29 (WHO VOC)","Omicron - BA.2.3 (WHO VOC)","Omicron - BA.2.3.2 (WHO VOC)","Omicron - BA.2.3.4 (WHO VOC)","Omicron - BA.2.31 (WHO VOC)","Omicron - BA.2.32 (WHO VOC)","Omicron - BA.2.33 (WHO VOC)","Omicron - BA.2.34 (WHO VOC)","Omicron - BA.2.35 (WHO VOC)","Omicron - BA.2.36 (WHO VOC)","Omicron - BA.2.37 (WHO VOC)","Omicron - BA.2.38 (WHO VOC)","Omicron - BA.2.39 (WHO VOC)","Omicron - BA.2.4 (WHO VOC)","Omicron - BA.2.40.1 (WHO VOC)","Omicron - BA.2.41 (WHO VOC)","Omicron - BA.2.5 (WHO VOC)","Omicron - BA.2.6 (WHO VOC)","Omicron - BA.2.7 (WHO VOC)","Omicron - BA.2.8 (WHO VOC)","Omicron - BA.2.9 (WHO VOC)","Omicron - BA.2.9.1 (WHO VOC)","Omicron - BA.2.9.2 (WHO VOC)","Omicron - BA.3 (WHO VOC)","Omicron - BA.3.1 (WHO VOC)","Omicron - BA.4 (WHO VOC)","Omicron - BA.5 (WHO VOC)","Omicron - BA.5.1 (WHO VOC)","Other","R.1 (WHO FMV)","U (Lineage)","XE (Lineage)","Zeta (WHO VOI)","Unknown"
"Denmark","2021-06-27","0","0","0","0","0","0","0","0","0","0","0","2397","23","0","0","0","2","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","2","0","48","2","0","0","9","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","2","0","0","181","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","5","0","0","2","0","6","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","5","0","0","0","0","2","0","0","0","3","0","0","219","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","2","5","0","0","5","0","0","0","0","0","3","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","76","0","9","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"Denmark","2021-07-11","0","0","0","0","0","0","0","0","0","0","0","1294","2","0","2","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","13","2","0","0","0","274","0","2","0","40","0","0","0","0","0","0","0","0","2","0","3","0","0","0","0","8","0","0","3","0","0","747","0","0","0","0","0","0","0","3","0","0","34","9","0","0","0","0","0","0","0","0","3","0","0","3","5","0","2","0","0","0","0","0","3","0","0","0","4","0","0","0","0","0","0","3","2","10","0","0","950","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","7","0","0","46","4","187","646","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","16","0","9","0","0","0","0","0","0","31","0","2","0","0","0","4","13","0","0","0","0","0","0","13","0","2","1596","0","19","0","0","0","0","34","0","0","0","0","0","0","0","0","0","5","0","0","5","132","0","0","0","0","3","0","3","80","0","0","0","0","4","0","0","0","0","0","4","2","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Denmark","2021-07-25","0","0","0","0","0","0","0","0","0","0","0","509","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","4","0","0","3","0","0","0","0","357","4","0","0","53","0","2","0","0","0","2","2","2","0","0","3","0","3","0","0","30","0","0","73","13","0","1106","0","0","0","0","0","0","0","37","0","0","155","31","4","0","0","21","2","0","0","0","13","0","0","7","10","0","5","0","0","0","2","2","0","3","0","0","37","0","4","3","0","4","6","5","0","11","2","0","1379","0","2","0","34","10","0","0","0","0","0","2","0","0","17","12","4","93","0","0","49","8","483","2489","0","0","0","0","0","3","4","15","0","0","0","0","0","0","0","0","115","0","3","0","16","3","0","0","0","40","0","2","0","4","0","32","48","2","0","0","8","2","0","212","3","3","3135","24","181","2","0","2","0","107","3","0","5","0","2","0","0","0","0","11","0","2","60","798","0","0","0","0","23","2","13","339","0","3","0","0","2","0","0","0","0","0","3","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Denmark","2021-08-08","0","0","0","0","0","0","0","0","0","0","4","103","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","4","0","629","2","2","3","165","2","0","53","0","2","0","0","14","0","3","2","0","30","0","2","15","0","0","589","70","0","1515","4","4","0","0","0","4","0","17","0","0","395","300","5","0","2","113","5","8","5","3","13","2","2","16","15","0","2","4","2","0","12","2","0","2","0","2","225","0","23","12","3","6","0","4","4","27","0","0","1189","0","2","0","6","32","0","0","5","0","2","2","0","12","16","43","36","86","2","2","5","31","203","2606","0","0","0","0","0","6","0","90","0","0","11","0","18","3","2","0","156","0","0","3","15","12","2","15","0","34","3","2","0","0","0","27","71","15","4","4","12","2","0","97","0","8","1718","26","114","15","3","15","0","41","0","0","13","5","0","7","0","6","0","7","0","0","74","702","0","0","2","7","11","16","2","195","0","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Denmark","2021-08-22","0","0","0","0","0","0","0","0","0","0","13","36","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","536","4","0","8","252","16","0","114","0","5","2","0","152","3","18","20","0","5","0","7","16","0","0","433","149","0","1900","4","5","0","0","0","22","0","16","0","7","291","635","54","0","2","395","0","30","8","3","70","0","0","37","15","7","0","4","2","0","7","0","0","7","0","2","483","0","49","8","0","8","2","4","5","47","2","0","1088","0","2","0","100","75","0","53","0","0","3","0","0","4","77","39","608","58","0","0","0","47","285","2468","0","2","0","2","0","5","9","365","9","0","49","0","111","4","11","0","123","2","0","0","5","0","0","28","0","7","2","3","2","0","0","31","105","0","0","0","18","0","0","8","0","0","675","21","49","28","9","31","0","3","3","0","13","0","0","22","0","10","0","2","14","4","37","674","0","2","70","5","26","0","3","306","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Denmark","2021-09-05","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","381","3","2","3","223","3","2","24","2","3","2","0","116","2","22","19","0","2","2","6","24","0","0","130","131","0","1561","0","0","0","0","0","14","0","47","0","3","124","534","78","0","6","471","0","2","0","0","49","0","10","47","4","27","0","0","4","0","2","0","3","0","0","0","659","0","31","10","0","14","0","0","0","16","0","0","810","0","6","0","157","6","0","153","0","0","12","0","0","14","76","85","1250","115","0","0","0","29","338","1345","0","3","0","2","0","3","16","245","8","0","6","0","143","2","10","0","152","0","0","0","6","14","0","8","0","2","0","0","0","4","0","29","83","0","3","0","8","0","2","3","0","0","426","32","26","78","11","12","2","0","12","2","14","0","0","47","0","10","0","0","4","18","16","475","0","2","80","3","41","2","2","277","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Denmark","2021-09-19","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","145","0","0","2","107","10","0","4","0","0","0","4","28","0","4","14","0","0","0","0","4","0","2","38","119","0","753","0","0","0","0","0","75","0","23","0","0","43","208","45","0","0","209","2","0","0","0","33","0","7","28","0","3","0","0","2","0","2","0","0","0","0","2","496","0","0","23","0","0","2","0","0","23","2","0","438","0","2","0","110","18","0","62","0","0","28","0","0","7","14","61","518","28","2","2","0","2","94","652","0","0","85","0","0","4","7","135","9","0","2","0","68","0","2","0","36","0","0","0","0","15","0","14","0","0","0","0","0","4","0","2","3","0","3","0","10","0","0","0","0","0","213","7","3","34","9","2","0","0","0","3","7","0","0","110","0","0","0","0","0","62","5","191","0","0","8","4","8","0","17","127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Denmark","2021-10-03","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","98","0","2","8","59","3","0","0","2","0","0","36","45","2","0","2","0","0","0","0","6","0","2","4","55","0","718","0","0","0","0","0","62","0","38","0","0","50","261","114","0","0","178","0","0","0","0","3","0","0","27","0","0","0","0","2","0","0","0","0","3","0","0","286","0","6","19","0","2","4","0","0","28","8","0","620","0","2","0","78","79","0","12","0","2","58","0","0","2","3","37","567","7","2","19","0","0","31","644","0","0","331","13","0","4","2","124","2","0","0","2","154","0","8","0","8","0","0","0","0","0","0","7","0","0","0","0","0","0","0","7","8","10","0","0","0","8","3","0","0","0","46","3","0","39","2","0","0","2","0","0","2","0","0","124","0","0","0","4","0","44","4","137","0","2","2","3","0","0","10","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Denmark","2021-10-17","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","168","0","0","4","6","3","0","4","0","2","0","53","146","7","3","3","0","0","34","0","2","2","0","4","92","3","1049","0","0","11","0","0","3","0","92","31","0","41","583","183","0","0","87","3","0","2","2","0","0","0","2","22","0","0","2","0","0","2","0","0","2","0","19","250","0","16","14","0","38","5","0","2","51","0","0","1583","0","0","0","51","70","0","6","6","0","23","0","0","0","2","103","983","0","6","44","0","6","44","986","0","0","481","8","7","7","0","200","2","0","0","0","167","0","0","0","10","0","0","3","0","0","0","0","0","0","3","0","0","0","0","4","3","13","0","0","0","48","0","0","0","0","31","0","3","2","0","0","0","0","3","0","0","0","0","232","0","4","0","3","0","64","2","116","0","0","0","0","0","0","3","115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Denmark","2021-10-31","0","0","0","0","0","0","0","0","0","0","406","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","690","0","0","12","9","8","0","0","0","0","0","114","210","2","20","2","0","0","24","0","2","0","0","24","169","26","2508","0","0","213","0","0","10","0","65","8","0","108","1036","368","2","2","150","0","3","0","2","0","0","0","0","39","0","0","0","0","3","2","0","0","3","0","20","416","0","42","10","2","145","9","0","3","14","0","0","3614","166","4","3","62","241","0","174","14","2","35","0","0","3","4","241","2502","0","2","70","0","0","39","2190","28","3","891","13","7","13","0","440","7","2","0","10","405","2","0","0","18","0","0","0","7","0","0","2","0","0","0","0","0","0","2","36","0","8","0","0","0","194","0","3","0","0","61","0","0","0","33","0","0","0","0","2","0","0","0","276","0","4","0","0","5","24","2","160","23","3","0","29","0","0","19","187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Denmark","2021-11-14","0","0","0","0","0","0","0","0","0","0","509","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","974","0","0","40","13","8","0","5","64","0","2","246","507","10","16","15","12","0","13","0","15","0","0","147","585","50","4829","0","0","416","0","0","21","0","72","18","0","254","1810","767","0","0","450","0","66","0","0","0","0","0","2","39","0","0","0","15","21","0","0","0","5","0","29","470","2","20","2","2","305","69","0","13","37","0","0","5847","488","5","13","182","491","2","1028","15","7","152","0","0","0","5","367","3179","0","10","83","0","28","51","6086","85","2","1504","8","0","83","0","501","5","0","0","4","469","0","0","0","59","0","0","2","4","0","0","0","0","0","0","0","0","0","0","147","0","2","0","0","0","424","0","0","0","0","102","2","0","0","160","0","0","0","0","18","0","0","0","188","0","2","10","0","0","7","0","168","24","0","0","99","0","0","72","429","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Denmark","2021-11-28","0","0","0","0","0","0","0","0","0","0","991","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1064","0","0","38","206","14","3","3","82","0","5","325","378","10","17","5","3","21","10","0","40","0","0","24","593","318","7033","0","0","553","0","21","33","0","143","0","0","262","3794","1383","0","0","924","0","297","0","0","0","0","0","0","59","0","0","31","26","24","0","0","3","0","0","5","824","17","35","10","0","663","161","0","3","84","0","0","9197","709","10","10","185","747","3","1619","38","28","334","0","3","10","0","343","3995","0","19","103","0","47","208","9973","101","0","3463","12","21","42","26","688","21","0","0","7","609","0","24","0","294","0","0","3","19","0","0","0","3","0","0","0","0","0","7","145","0","0","0","5","0","395","0","0","0","0","178","0","0","0","101","7","0","0","0","0","40","0","0","224","0","0","5","0","0","0","0","304","26","0","5","131","0","0","164","437","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","5","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
