"location","date","A (Lineage)","A.23.1","A.27","A.28","AA (Lineage)","AB (Lineage)","AC (Lineage)","AD (Lineage)","AE (Lineage)","AF (Lineage)","AG (Lineage)","AH (Lineage)","AJ (Lineage)","AK (Lineage)","AL (Lineage)","AM (Lineage)","AN (Lineage)","AP (Lineage)","AQ (Lineage)","AS (Lineage)","AT.1","AU (Lineage)","AV.1 (PHE VUI)","AW (Lineage)","AZ (Lineage)","Alpha (WHO VOC)","Alpha - Q.1 (WHO VOC)","Alpha - Q.2 (WHO VOC)","Alpha - Q.3 (WHO VOC)","Alpha - Q.4 (WHO VOC)","Alpha - Q.5 (WHO VOC)","Alpha - Q.6 (WHO VOC)","Alpha - Q.7 (WHO VOC)","Alpha - Q.8 (WHO VOC)","B (Lineage)","B.1.1.277 - 20B/S:626S","B.1.1.28","B.1.1.302 - 20B/S:1122L","B.1.1.318 (WHO AFM)","B.1.1.519 - 20B/S:732A","B.1.1.523 (WHO AFM)","B.1.160 - 20A/EU2","B.1.177 - 20E/EU1","B.1.214.2 (WHO AFM)","B.1.221 - 20A/S:98F","B.1.258 - 20A/S:439K","B.1.367 - 20C/S:80Y","B.1.466.2 (WHO AFM)","B.1.616","B.1.617.3 (CDC VBM)","B.1.619 (WHO AFM)","B.1.620 - 20A/S:126A","B.1.623 (PHE VUI)","B.1.630 (WHO AFM)","Beta (WHO VOC)","C (Lineage)","C.1.2 (WHO AFM)","C.16","C.36 (ECDC VUM)","C.36.3 (WHO AFM)","D (Lineage)","Delta (WHO VOC)","Delta - AY.1 (WHO VOC)","Delta - AY.2 (WHO VOC)","Delta - AY.3 (WHO VOC)","Delta - AY.4 (WHO VOC)","Delta - AY.5 (WHO VOC)","Delta - AY.6 (WHO VOC)","Delta - AY.7 (WHO VOC)","Delta - AY.8 (WHO VOC)","Delta - AY.9 (WHO VOC)","Epsilon (WHO AFM)","Eta (WHO AFM)","G (Lineage)","Gamma (WHO VOC)","Gamma - P.1.1 (WHO VOC)","Gamma - P.1.2 (WHO VOC)","Gamma - P.1.3 (WHO VOC)","Gamma - P.1.4 (WHO VOC)","Gamma - P.1.5 (WHO VOC)","Gamma - P.1.6 (WHO VOC)","Gamma - P.1.7 (WHO VOC)","Gamma - P.1.8 (WHO VOC)","Gamma - P.1.9 (WHO VOC)","Iota (WHO AFM)","K (Lineage)","Kappa (WHO AFM)","L (Lineage)","Lambda (WHO VOI)","M (Lineage)","Mu - 21H (WHO VOI)","N (Lineage)","N.7 (UY-GTI)","Other","P (Lineage)","P.6 (UY-GTI)","P.7","R.1 (WHO AFM)","R.2","S (Lineage)","Theta - P.3 (PHE VUI)","U (Lineage)","V (Lineage)","W (Lineage)","XA (Lineage)","Y (Lineage)","Z (Lineage)","Zeta - P.2 (CDC VBM)"
"World","2020-11-01","0,03588430898782326","0,014353723595129304","0,0","0,0","0,026315159924403725","0,0","0,011961436329274419","1,4999641156910122","0,39472739886605585","0,002392287265854884","0,002392287265854884","0,01674601086098419","0,0","0,026315159924403725","0,002392287265854884","0,002392287265854884","0,014353723595129304","0,33492021721968374","0,0","0,023922872658548838","0,0","0,0","0,0","0,1196143632927442","0,0","0,27032846104160185","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","51,53225999378005","0,3014281954977154","0,18420611947082607","0,0598071816463721","0,0","0,007176861797564652","0,0","5,588383053037008","32,87959618190953","0,0","1,6865625224276932","3,19370349991627","0,10047606516590513","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,026315159924403725","0,5813258056027367","0,0","0,019138298126839072","0,028707447190258608","0,0","0,03349202172196838","0,007176861797564652","0,0","0,002392287265854884","0,0","0,004784574531709768","0,0","0,0","0,0","0,0","0,0","0,1339680868878735","0,0","0,004784574531709768","0,004784574531709768","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,08612234157077582","0,0","0,0","0,0","0,01674601086098419","0,0","0,06698404344393676","0,0","0,011961436329274419","0,0","0,0","0,009569149063419536","0,0","0,0","0,002392287265854884","0,0","0,0","0,0","0,4282194205880242","0,0","0,0","0,057414894380517216","0,14114494868543814"
"World","2020-11-15","0,04892592309456463","0,030578701934102896","0,0","0,0","0,032107637030808045","0,0","0,0045868052901154345","1,0366179955660881","0,4021099304334531","0,0015289350967051447","0,0045868052901154345","0,013760415870346304","0,0030578701934102894","0,029049766837397756","0,013760415870346304","0,0718599495451418","0,018347221160461738","0,20946410824860484","0,0","0,03516550722421833","0,0","0,0","0,0","0,12690161302652703","0,0","1,519761486124914","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","60,19723262747496","0,20487730295848944","0,13454628851005276","0,022934026450577173","0,0","0,032107637030808045","0,0","4,438498585735036","26,433758886935248","0,0","1,1038911398211146","2,2016665392554087","0,050454858191269776","0,0030578701934102894","0,0","0,0","0,0","0,0","0,0","0,0","0,04128124761103891","0,4250439568840303","0,0","0,018347221160461738","0,009173610580230869","0,0","0,018347221160461738","0,012231480773641158","0,0015289350967051447","0,007644675483525724","0,0","0,0030578701934102894","0,0015289350967051447","0,0","0,0","0,0","0,0","0,337894656371837","0,0","0,0045868052901154345","0,0030578701934102894","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0030578701934102894","0,03363657212751319","0,0045868052901154345","0,0015289350967051447","0,0015289350967051447","0,0045868052901154345","0,0","0,059628468771500645","0,0","0,029049766837397756","0,0","0,0","0,013760415870346304","0,04128124761103891","0,0","0,0015289350967051447","0,0","0,0015289350967051447","0,0015289350967051447","0,2752083174069261","0,0","0,032107637030808045","0,06574420915832123","0,12078587263970644"
"World","2020-11-29","0,0771074294050224","0,016671876628112953","0,0","0,0","0,05835156819839533","0,0","0,008335938314056476","0,577263728248411","0,35844534750442847","0,004167969157028238","0,002083984578514119","0,1104511826612483","0,004167969157028238","0,016671876628112953","0,027091799520683548","0,11253516723976242","0,008335938314056476","0,22715431905803896","0,010419922892570594","0,03125976867771178","0,0","0,0","0,0","0,05001562988433886","0,0","2,5653850161508807","0,0","0,002083984578514119","0,0","0,0","0,0","0,0","0,0","0,0","62,202771699489425","0,12712305928936127","0,3917891007606544","0,08335938314056475","0,0","0,047931645305824735","0,0","3,626133166614567","23,198916328019173","0,002083984578514119","1,6421798478691259","2,173595915390226","0,0437636761487965","0,004167969157028238","0,0","0,0","0,0","0,0","0,0","0,0","0,02500781494216943","0,3605293320829426","0,0","0,027091799520683548","0,03959570699176826","0,0","0,02500781494216943","0,002083984578514119","0,0","0,0","0,008335938314056476","0,004167969157028238","0,0","0,0","0,0","0,0","0,0","0,7939981244138793","0,0","0,006251953735542357","0,006251953735542357","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,016671876628112953","0,016671876628112953","0,0","0,002083984578514119","0,0","0,006251953735542357","0,0","0,11878712097530479","0,0","0,07085547566948004","0,0","0,0","0,06460352193393769","0,004167969157028238","0,0","0,002083984578514119","0,0","0,014587892049598832","0,0","0,14796290507450244","0,0","0,016671876628112953","0,08335938314056475","0,32510159424820256"
"World","2020-12-13","0,055995520358371326","0,08639308855291576","0,0","0,0","0,12958963282937366","0,004799616030717543","0,0","0,32797376209903206","0,14878809695224382","0,0063994880409567224","0,0","0,07839372850171986","0,0","0,027197824174066073","0,0031997440204783612","0,014398848092152626","0,004799616030717543","0,11839052875769937","0,0063994880409567224","0,02559795216382689","0,0","0,0","0,0","0,055995520358371326","0,0","6,09391248700104","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","57,86097112231021","0,11039116870650348","0,17118630509559235","0,057595392368610505","0,0","0,09439244860411167","0,0","3,998080153587713","22,30221582273418","0,0015998720102391806","1,6926645868330532","2,6557875369970403","0,02079833613310935","0,009599232061435085","0,0","0,0","0,0","0,0","0,0","0,0","0,0831933445324374","0,4111671066314695","0,0","0,06079513638908887","0,031997440204783616","0,0","0,02559795216382689","0,004799616030717543","0,0","0,004799616030717543","0,0015998720102391806","0,004799616030717543","0,0","0,0","0,0","0,0","0,0","2,217422606191505","0,0015998720102391806","0,0","0,011199104071674265","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,054395648348132146","0,0031997440204783612","0,0063994880409567224","0,027197824174066073","0,0015998720102391806","0,009599232061435085","0,0","0,07679385649148068","0,0","0,13598912087033038","0,0","0,0031997440204783612","0,0415966722662187","0,031997440204783616","0,0","0,004799616030717543","0,0","0,004799616030717543","0,0","0,14718822494200465","0,0","0,0","0,11359091272698184","0,3151747860171186"
"World","2020-12-27","0,11090007520809697","0,11854835625693125","0,011472421573251412","0,010197708065112365","0,1695368965824931","0,02167012963836378","0,0025494270162780912","0,223074863924333","0,047164399801144695","0,007648281048834274","0,0","0,016571275605807595","0,0012747135081390456","0,007648281048834274","0,0012747135081390456","0,05098854032556183","0,0025494270162780912","0,05608739435811801","0,0025494270162780912","0,057362107866257055","0,0","0,0","0,0","0,03569197822789328","0,0","13,313107879004193","0,0","0,010197708065112365","0,0","0,0012747135081390456","0,0","0,0","0,0","0,0","49,838748741220414","0,05991153488253515","0,1504161939604074","0,03441726471975424","0,0","0,24347028005455773","0,0","3,901898048413619","21,81417226478349","0,0050988540325561825","1,9388392458794885","3,041466430419763","0,02039541613022473","0,014021848589529503","0,0","0,0","0,0","0,0","0,007648281048834274","0,0","0,19885530726969114","0,3454473607056814","0,0","0,08158166452089892","0,06628510242323038","0,0","0,03824140524417137","0,00892299455697332","0,0012747135081390456","0,0025494270162780912","0,0","0,0012747135081390456","0,0","0,0","0,0","0,0","0,0","2,7457328965315044","0,014021848589529503","0,0","0,12109778327320933","0,00892299455697332","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,07393338347206466","0,011472421573251412","0,011472421573251412","0,03441726471975424","0,0012747135081390456","0,014021848589529503","0,0025494270162780912","0,1058012211755408","0,0","0,09560351311042843","0,0","0,0012747135081390456","0,01784598911394664","0,045889686293005647","0,0050988540325561825","0,0025494270162780912","0,0","0,015296562097668548","0,0","0,11344950222437508","0,0012747135081390456","0,015296562097668548","0,052263253833700875","0,3951611875231042"
"World","2021-01-10","0,1425914445133292","0,12930652732264636","0,006199628022318661","0,028341156673456734","0,08768045345850678","0,00885661146045523","0,005313966876273138","0,0655389248073687","0,06288194136923214","0,006199628022318661","0,0008856611460455229","0,012399256044637322","0,007970950314409708","0,0","0,006199628022318661","0,0070852891683641835","0,0","0,03276946240368435","0,002656983438136569","0,0115135948985918","0,0","0,004428305730227615","0,0","0,01771322292091046","0,0","18,429722788061287","0,0017713222920910459","0,0070852891683641835","0,02656983438136569","0,0017713222920910459","0,0","0,0","0,0","0,0017713222920910459","52,13532902311575","0,02656983438136569","0,154105039411921","0,015056239482773891","0,005313966876273138","0,49951288636967495","0,0017713222920910459","2,968736161544593","12,439996457355416","0,01771322292091046","1,192099902577274","2,0733327428925694","0,015941900628819415","0,08236648658223364","0,0","0,0008856611460455229","0,0","0,0","0,00885661146045523","0,0","0,4180320609334869","0,19130280754583298","0,0","0,06819590824550527","0,05933929678505004","0,002656983438136569","0,025684173235320167","0,036312106987866445","0,002656983438136569","0,0115135948985918","0,002656983438136569","0,039854751572048534","0,0","0,0","0,0","0,0","0,0035426445841820918","6,736338676822248","0,07439553626782394","0,0","0,14082012222123816","0,015056239482773891","0,0008856611460455229","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,2311575591178815","0,0008856611460455229","0,013284917190682845","0,042511735010185105","0,002656983438136569","0,013284917190682845","0,0017713222920910459","0,06465326366132318","0,0","0,17978921264724118","0,0","0,00885661146045523","0,019484545213001508","0,13196351076078294","0,012399256044637322","0,0","0,0008856611460455229","0,042511735010185105","0,002656983438136569","0,10627933752546276","0,0017713222920910459","0,0035426445841820918","0,012399256044637322","0,5251970596049952"
"World","2021-01-24","0,1046224082176146","0,15353678089078507","0,029212750346476808","0,007473029158401043","0,0631810647028452","0,025136552623712602","0,0006793662871273676","0,05638740183157151","0,08424141960379358","0,003396831435636838","0,0006793662871273676","0,021060354900948396","0,0013587325742547352","0,0","0,009511128019783146","0,08831761732655778","0,0013587325742547352","0,008831761732655779","0,0","0,00815239544552841","0,0013587325742547352","0,0523112041088073","0,0","0,00815239544552841","0,0006793662871273676","22,77303731079649","0,004755564009891573","0,017663523465311557","0,04483817495040626","0,01970162232669366","0,0","0,0","0,0","0,003396831435636838","46,120139134215606","0,021060354900948396","0,1779939672273703","0,028533384059349437","0,005434930297018941","1,1766624093046008","0,0","2,837033615043887","10,807358895622164","0,040761977227642056","1,449088290442675","1,8050762248974155","0,01970162232669366","0,0733715590097557","0,0","0,0013587325742547352","0,0027174651485094704","0,0","0,018342889752438925","0,0","0,6909155140085328","0,21535911301937555","0,0","0,09511128019783147","0,014946058316802086","0,0","0,013587325742547353","0,004755564009891573","0,0","0,004076197722764205","0,004076197722764205","0,003396831435636838","0,0","0,0","0,0","0,0","0,0","8,822929970923123","0,12840022826707248","0,0","0,17731460094024293","0,014266692029674719","0,0006793662871273676","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,3349275795537922","0,0","0,008831761732655779","0,035327046930623114","0,024457186336585234","0,009511128019783146","0,0020380988613821027","0,04891437267317047","0,0","0,2289464387619229","0,0","0,014946058316802086","0,014266692029674719","0,2140003804451208","0,017663523465311557","0,005434930297018941","0,003396831435636838","0,06182233212859046","0,004755564009891573","0,07065409386124623","0,0","0,012228593168292617","0,0006793662871273676","0,5197152096524362"
"World","2021-02-07","0,13669481367756187","0,08349830983259936","0,056563371176922145","0,028955059054853002","0,06801072010558495","0,02626156518928528","0,0020201203991757908","0,030975179454028792","0,04174915491629968","0,0013467469327838606","0,0006733734663919303","0,016834336659798256","0,002693493865567721","0,0","0,004713614264743512","0,0006733734663919303","0,0040402407983515815","0,017507710126190186","0,0","0,0","0,0","0,03299529985320458","0,0","0,013467469327838604","0,006733734663919302","32,33674060307328","0,012120722395054746","0,012794095861446675","0,060603611975273725","0,054543250777746355","0,0","0,0","0,004713614264743512","0,02626156518928528","35,23696012282332","0,01818108359258212","0,13198119941281833","0,02154795092454177","0,04242252838269161","1,3783954857042813","0,0013467469327838606","2,358827252770932","8,543089168114419","0,06329710584084144","1,52451752791133","2,424817852477341","0,0040402407983515815","0,06262373237444951","0,0006733734663919303","0,0","0,006733734663919302","0,0006733734663919303","0,06935746703836881","0,0","0,955516948810149","0,17979071552664538","0,0","0,07272433437032848","0,02289469785732563","0,0006733734663919303","0,023568071323717563","0,02558819172289335","0,0006733734663919303","0,0020201203991757908","0,012120722395054746","0,006060361197527373","0,0","0,0","0,0006733734663919303","0,0","0,0","10,48577161865514","0,2754097477542995","0,0","0,25049492949779806","0,057236744643314075","0,004713614264743512","0,0013467469327838606","0,0","0,0","0,0","0,0013467469327838606","0,0","0,0006733734663919303","1,0194874281173825","0,0","0,02626156518928528","0,03636216718516424","0,028281685588461072","0,006060361197527373","0,0","0,04376927531547547","0,0","0,36968203304916974","0,0","0,03232192638681265","0,014814216260622466","0,318505649603383","0,02693493865567721","0,007407108130311233","0,047136142647435125","0,03232192638681265","0,003366867331959651","0,057910118109706005","0,002693493865567721","0,002693493865567721","0,006733734663919302","0,5642869648364376"
"World","2021-02-21","0,17456118097585138","0,08879063530605588","0,07187813334299761","0,04590536247115814","0,042281254907645664","0,006040179272520808","0,0006040179272520809","0,012684376472293698","0,02416071709008323","0,0","0,0006040179272520809","0,021140627453822832","0,0","0,0","0,0024160717090083235","0,008456250981529133","0,0006040179272520809","0,004228125490764566","0,0","0,0006040179272520809","0,0024160717090083235","0,028992860508099884","0,0","0,02355669916283115","0,015100448181302023","39,935249278198576","0,059797774797956","0,06523393614322473","0,1449643025404994","0,033220985998864444","0,0","0,0","0,004228125490764566","0,08275045603353508","30,657533915606617","0,014496430254049942","0,09543483250582878","0,03140893221710821","0,0755022409065101","2,0663453291293687","0,0018120537817562427","1,5958153637999974","6,3488324333466215","0,10751519105087039","1,060051462327402","1,634472511144131","0,01389241232679786","0,06100581065246016","0,003020089636260404","0,019328573672066588","0,011476340617789535","0,0006040179272520809","0,08758259945155172","0,0","1,3246113144638134","0,13348796192270987","0,0","0,09845492214208917","0,06885804370673722","0,0006040179272520809","0,02053660952657075","0,025368752944587396","0,006644197199772889","0,006644197199772889","0,006040179272520808","0,0410732190531415","0,0012080358545041618","0,0","0,0018120537817562427","0,0","0,0006040179272520809","8,80718539726259","0,30261298155329247","0,0","0,5544884572174102","0,2047620773384554","0,010872322690537456","0,0","0,0","0,0","0,0","0,0006040179272520809","0,0","0,0","1,4780318679858417","0,0","0,14617233839500357","0,018120537817562427","0,04348929076214982","0,0006040179272520809","0,0006040179272520809","0,03805312941688109","0,0","0,6909965087763804","0,0024160717090083235","0,028388842580847798","0,009664286836033294","0,40046388576812963","0,012080358545041615","0,009060268908781213","0,03684509356237693","0,022348663308326994","0,0012080358545041618","0,025972770871839475","0,0012080358545041618","0,0036241075635124855","0,0024160717090083235","0,6251585547059036"
"World","2021-03-07","0,17015721410798568","0,05355768050612008","0,05913660555884093","0,014505205137074189","0,01338942012653002","0,0","0,0","0,008368387579081262","0,00948417258962543","0,0","0,0","0,008368387579081262","0,0","0,0","0,002231570021088337","0,0005578925052720842","0,0005578925052720842","0,0005578925052720842","0,0","0,0005578925052720842","0,003347355031632505","0,016736775158162524","0,0","0,002789462526360421","0,03905247536904589","49,2446135478616","0,18522031175033196","0,13891523381274895","0,19637816185577361","0,07643127322227554","0,0","0,003905247536904589","0,019526237684522944","0,29735670531002084","23,602758220546065","0,00669471006326501","0,051326110485031745","0,023431485221427538","0,12887316871785143","2,6371578724211417","0,002789462526360421","0,8842596208562534","3,737879785322964","0,1405889113285652","0,59694498064113","1,3930575856643943","0,004463140042176674","0,09763118842261473","0,002231570021088337","0,014505205137074189","0,03849458286377381","0,00669471006326501","0,11771531861240978","0,0","1,550383272151122","0,05578925052720842","0,0005578925052720842","0,0635997456010176","0,03458933532686922","0,01338942012653002","0,0105999576001696","0,03235776530578088","0,0016736775158162525","0,00669471006326501","0,0072526025685370945","0,007810495073809178","0,0","0,0","0,0","0,0","0,0","7,878000066947101","0,5076821797975967","0,0","0,8585965656137377","0,1835466342345157","0,03347355031632505","0,0005578925052720842","0,0","0,0","0,0","0,002789462526360421","0,0","0,0005578925052720842","2,194749115740379","0,0","0,27504100509913754","0,00948417258962543","0,08145230576972429","0,0","0,0105999576001696","0,025663055242515873","0,0","0,8903964384142463","0,0","0,03849458286377381","0,0072526025685370945","0,6488289836314339","0,014505205137074189","0,0061368175579929254","0,01617888265289044","0,024547270231971702","0,0005578925052720842","0,008368387579081262","0,0005578925052720842","0,0005578925052720842","0,0005578925052720842","0,4429666491860348"
"World","2021-03-21","0,1581207184399877","0,07443448713797295","0,018082954502445403","0,02733469866648724","0,0046258720820209175","0,0","0,0","0,003784804430744387","0,003784804430744387","0,0","0,0","0,00042053382563826523","0,00042053382563826523","0,0","0,003364270605106122","0,01051334564095663","0,0","0,0008410676512765305","0,0","0,0","0,01051334564095663","0,011774947117871427","0,0","0,0","0,1341502903786066","57,806579672235934","0,3494636091053984","0,1185905388299908","0,25316136303423564","0,17494207146551832","0,0","0,001682135302553061","0,05508993115861274","0,5942142956268688","15,937811457864616","0,003364270605106122","0,023970428061381117","0,001682135302553061","0,1787268758962627","2,538762705378207","0,006728541210212244","0,4184311565100739","1,5955053344715782","0,14382256836828672","0,2249855967164719","0,6442578208778224","0,0008410676512765305","0,08200409599946172","0,005466939733297448","0,01598028537425408","0,05130512672786836","0,010092811815318365","0,22792933349593975","0,0","1,9277270567258076","0,03658644283052907","0,001682135302553061","0,03490430752797601","0,023970428061381117","0,03364270605106122","0,0029437367794678568","0,13625295950679794","0,005466939733297448","0,022288292758828057","0,025232029538295914","0,14298150071701018","0,0012616014769147956","0,00042053382563826523","0,006728541210212244","0,0012616014769147956","0,006308007384573979","6,681020887915119","0,5748697396475085","0,0","1,5151833737746696","0,34862254145412186","0,028596300143402035","0,001682135302553061","0,0008410676512765305","0,0","0,0","0,0046258720820209175","0,0","0,0","3,547202819258767","0,0","0,4579613361200708","0,007149075035850509","0,13751456098371273","0,0","0,02102669128191326","0,025232029538295914","0,0","1,0891826084031069","0,010933879466594895","0,0029437367794678568","0,0050464059076591825","0,8583095381276993","0,009251744164041835","0,0029437367794678568","0,01766242067680714","0,037848044307443866","0,0","0,005466939733297448","0,010092811815318365","0,0012616014769147956","0,00042053382563826523","0,2598899042444479"
"World","2021-04-04","0,13838872112540654","0,046129573708468846","0,02519682597521408","0,004264078241959305","0,0003876434765417551","0,0","0,0","0,0038764347654175503","0,0019382173827087752","0,0","0,0","0,0","0,0","0,0","0,0007752869530835101","0,0","0,0","0,0","0,0","0,0","0,00232586085925053","0,017443956444378975","0,0019382173827087752","0,0","0,15622032104632727","62,55945481821459","0,4771891196229004","0,08179277355031031","0,4934701456376541","0,20700161647329718","0,0","0,002713504335792285","0,06744996491826538","1,0741600734972032","10,018645651221657","0,0007752869530835101","0,010466373866627385","0,0019382173827087752","0,20700161647329718","2,4964239889289024","0,013955165155503182","0,13606286026615602","0,5884427973903842","0,11086603429094194","0,07248933011330819","0,31864293771732266","0,0015505739061670203","0,046904860661552354","0,0031011478123340406","0,03527555636529971","0,05388244323930395","0,02248332163942179","0,3438397636925367","0,0","1,7916881485759917","0,02635975640483934","0,0007752869530835101","0,03062383464679865","0,043803712849218315","0,028685617264089868","0,0003876434765417551","0,29887312041369307","0,026747399881381095","0,03217440855296567","0,03178676507642391","0,016668669491295467","0,001162930429625265","0,0003876434765417551","0,0007752869530835101","0,0","0,0015505739061670203","5,209540681244645","0,6760502230888208","0,0","2,740251735673666","0,54115029325229","0,01860688687400424","0,0015505739061670203","0,0007752869530835101","0,0003876434765417551","0,0003876434765417551","0,00465172171850106","0,0","0,0003876434765417551","5,913501234644473","0,0","0,6120890494594312","0,0003876434765417551","0,17599013834995678","0,0","0,05039365195042816","0,020545104256713017","0,0","0,5923192321558017","0,012016947772794405","0,012404591249336162","0,0015505739061670203","1,0257046389294837","0,0031011478123340406","0,0003876434765417551","0,015893382538211955","0,00930344343700212","0,0","0,0007752869530835101","0,006202295624668081","0,0003876434765417551","0,0","0,17599013834995678"
"World","2021-04-18","0,11277075620239159","0,02695150148233258","0,009220250507113777","0,007801750429096273","0,0","0,0","0,0","0,001063875058513128","0,0014185000780175044","0,0","0,0","0,0","0,0","0,0","0,0","0,0003546250195043761","0,0","0,0","0,0","0,0","0,005674000312070018","0,02163212618976694","0,001063875058513128","0,0","0,3510787693093323","64,25379803395889","0,5216534036909373","0,11879938153396598","0,8085450444699774","0,17447550959615304","0,0007092500390087522","0,003546250195043761","0,051775252847638904","0,8911726740144972","6,852419251883059","0,0003546250195043761","0,025887626423819452","0,0","0,24717363859455013","1,984126984126984","0,035462501950437604","0,051775252847638904","0,27483439011589145","0,07730825425195398","0,01879512603373193","0,14575088301629857","0,0","0,051066002808630155","0,002127750117026256","0,020568251131253813","0,06773337872533583","0,041136502262507625","0,2443366384385151","0,0","1,5564492106047065","0,016667375916705675","0,0","0,02801537654084571","0,031916251755393844","0,09929500546122529","0,0","1,1901215654566861","0,11135225612437409","0,11879938153396598","0,16667375916705676","0,12376413180702724","0,0024823751365306325","0,0003546250195043761","0,010638750585131283","0,0","0,007092500390087522","3,4618494404017195","0,5744925315970892","0,0","4,793111763621146","0,9766373037150518","0,026596876462828208","0,0024823751365306325","0,0024823751365306325","0,0007092500390087522","0,0017731250975218805","0,014894250819183795","0,0","0,0014185000780175044","6,327574223016582","0,0","0,663858036512192","0,0024823751365306325","0,33441139339262665","0,0","0,16809225924507426","0,027306126501836957","0,0","0,7007390385406471","0,011348000624140035","0,019149751053236307","0,0014185000780175044","0,8191837950551087","0,002127750117026256","0,0003546250195043761","0,01170262564364441","0,006737875370583145","0,0","0,0007092500390087522","0,0003546250195043761","0,0","0,0","0,07801750429096274"
"World","2021-05-02","0,12801306288096767","0,030517045949952047","0,003963252720772993","0,00515222853700489","0,0","0,0","0,0","0,0031706021766183946","0,0","0,0","0,0","0,0","0,0","0,0015853010883091973","0,0","0,00039632527207729933","0,0","0,0","0,0","0,0","0,014267709794782774","0,009511806529855182","0,008719155985700585","0,0","0,25444082467362616","67,77518845266687","0,6907949492307327","0,1042335465563297","1,1992802733059076","0,1684382406328522","0,0","0,0027742769045410952","0,04755903264927591","0,8909392116297687","4,288635769148455","0,00039632527207729933","0,013871384522705473","0,0","0,2905064244326604","1,45570272433992","0,04082150302396183","0,03130969649410664","0,18310227569971227","0,058656140267440295","0,009115481257777882","0,08639890931285124","0,0011889758162318977","0,10502619710048432","0,0007926505441545987","0,01624933615516927","0,052711261186280806","0,03249867231033854","0,14426239903613694","0,0007926505441545987","1,3035138198622374","0,01149343289024168","0,0","0,007133854897391387","0,04082150302396183","0,12959836396927688","0,00039632527207729933","2,1730514667998317","0,1743831197140117","0,3317242527286995","0,303188833139134","0,45498141234473954","0,04082150302396183","0,011889758162318978","0,021005239420096862","0,02060891414801956","0,025761142685024455","2,014125032696835","0,438335750917493","0,0","5,31234394692412","1,1584587702819458","0,03289499758241584","0,00515222853700489","0,008322830713623285","0,0035669274486956936","0,00515222853700489","0,030120720677874746","0,0","0,003963252720772993","5,307984368931269","0,0","0,37532003265720243","0,0015853010883091973","0,34440666143517307","0,0","0,26514160701971323","0,015853010883091972","0,0","0,8061256034052268","0,01149343289024168","0,006341204353236789","0,0019816263603864965","0,617078448624355","0,0","0,0","0,005944879081159489","0,0015853010883091973","0,0","0,00039632527207729933","0,0","0,0","0,0","0,024968492140869856"
"World","2021-05-16","0,1590640874339371","0,007929881191721203","0,000932927199026024","0,005597563194156144","0,0","0,0","0,0","0,000466463599513012","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,000466463599513012","0,0","0,0","0,013527444385877347","0,013060980786364336","0,03311891556542385","0,0","0,3078659756785879","67,539264573489","0,8065155635579977","0,07696649391964698","1,1493663092000614","0,12594517186851326","0,0","0,000932927199026024","0,052243923145457345","0,3908964963919041","3,549321528694508","0,000466463599513012","0,005597563194156144","0,0","0,31113122087517897","1,1638266807849649","0,05084453234691831","0,011195126388312288","0,10682016428847975","0,03171952476688481","0,003265245196591084","0,03591769716250192","0,0","0,14367078865000768","0,0","0,005131099594643132","0,06437197673279565","0,05131099594643132","0,0853628387108812","0,007929881191721203","1,1493663092000614","0,022390252776624577","0,0","0,000932927199026024","0,02285671637613759","0,1786555586134836","0,0","3,197141511062184","0,34238428204255084","0,4631983543164209","0,5947410893790903","1,8504610992681185","0,20524398378572528","0,017259153181981443","0,0741677123225689","0,07183539432500384","0,09562503790016746","1,132573619617593","0,3624422168216103","0,0","6,122334743608283","1,4040554345341663","0,048512214349353246","0,00932927199026024","0,009795735589773253","0,003265245196591084","0,012594517186851324","0,04524696915276216","0,000932927199026024","0,00932927199026024","4,090419304129602","0,0","0,14973481544367687","0,000932927199026024","0,3829666152001828","0,0","0,4202837031612238","0,006530490393182168","0,0","0,7650003032013397","0,0116615899878253","0,0","0,0","0,3908964963919041","0,0","0,0","0,00699695399269518","0,002798781597078072","0,0","0,000466463599513012","0,0","0,0","0,0","0,012594517186851324"
