"location","date","A (Lineage)","A.2.5","AY (Lineage)","AZ (Lineage)","Alpha (WHO VOC)","Alpha - Q.1 (WHO VOC)","B (Lineage)","B.1.1.277 - 20B/S:626S","B.1.1.318 (ECDC VUM)","B.1.1.523 (WHO FMV)","B.1.160 - 20A/EU2","B.1.177 - 20E/EU1","B.1.221 - 20A/S:98F","B.1.258 - 20A/S:439K","B.1.620 - 20A/S:126A","B.1.623 (PHE VUI)","Beta (WHO VOC)","C (Lineage)","C.16","C.36 (ECDC VUM)","C.36.3 (WHO FMV)","Delta (WHO VOC)","Delta - AY.1 (WHO VOC)","Delta - AY.102 (WHO VOC)","Delta - AY.103 (WHO VOC)","Delta - AY.106 (WHO VOC)","Delta - AY.108 (WHO VOC)","Delta - AY.11 (WHO VOC)","Delta - AY.110 (WHO VOC)","Delta - AY.111 (WHO VOC)","Delta - AY.112 (WHO VOC)","Delta - AY.113 (WHO VOC)","Delta - AY.114 (WHO VOC)","Delta - AY.116 (WHO VOC)","Delta - AY.118 (WHO VOC)","Delta - AY.119 (WHO VOC)","Delta - AY.120 (WHO VOC)","Delta - AY.121 (WHO VOC)","Delta - AY.122 (WHO VOC)","Delta - AY.122.1 (WHO VOC)","Delta - AY.16 (WHO VOC)","Delta - AY.16.1 (WHO VOC)","Delta - AY.19 (WHO VOC)","Delta - AY.2 (WHO VOC)","Delta - AY.20 (WHO VOC)","Delta - AY.20.1 (WHO VOC)","Delta - AY.21 (WHO VOC)","Delta - AY.23 (WHO VOC)","Delta - AY.25 (WHO VOC)","Delta - AY.26 (WHO VOC)","Delta - AY.3 (WHO VOC)","Delta - AY.32 (WHO VOC)","Delta - AY.33 (WHO VOC)","Delta - AY.34 (WHO VOC)","Delta - AY.35 (WHO VOC)","Delta - AY.36 (WHO VOC)","Delta - AY.37 (WHO VOC)","Delta - AY.39 (WHO VOC)","Delta - AY.4 (WHO VOC)","Delta - AY.4.2 (WHO VOC)","Delta - AY.4.2.1 (WHO VOC)","Delta - AY.4.3 (WHO VOC)","Delta - AY.4.4 (WHO VOC)","Delta - AY.4.5 (WHO VOC)","Delta - AY.41 (WHO VOC)","Delta - AY.42 (WHO VOC)","Delta - AY.43 (WHO VOC)","Delta - AY.44 (WHO VOC)","Delta - AY.45 (WHO VOC)","Delta - AY.46 (WHO VOC)","Delta - AY.46.2 (WHO VOC)","Delta - AY.46.6 (WHO VOC)","Delta - AY.47 (WHO VOC)","Delta - AY.49 (WHO VOC)","Delta - AY.5 (WHO VOC)","Delta - AY.5.2 (WHO VOC)","Delta - AY.5.4 (WHO VOC)","Delta - AY.51 (WHO VOC)","Delta - AY.53 (WHO VOC)","Delta - AY.54 (WHO VOC)","Delta - AY.58 (WHO VOC)","Delta - AY.6 (WHO VOC)","Delta - AY.60 (WHO VOC)","Delta - AY.61 (WHO VOC)","Delta - AY.62 (WHO VOC)","Delta - AY.64 (WHO VOC)","Delta - AY.66 (WHO VOC)","Delta - AY.68 (WHO VOC)","Delta - AY.7 (WHO VOC)","Delta - AY.7.1 (WHO VOC)","Delta - AY.7.2 (WHO VOC)","Delta - AY.70 (WHO VOC)","Delta - AY.71 (WHO VOC)","Delta - AY.74 (WHO VOC)","Delta - AY.75 (WHO VOC)","Delta - AY.80 (WHO VOC)","Delta - AY.84 (WHO VOC)","Delta - AY.87 (WHO VOC)","Delta - AY.88 (WHO VOC)","Delta - AY.89 (WHO VOC)","Delta - AY.9 (WHO VOC)","Delta - AY.9.1 (WHO VOC)","Delta - AY.9.2 (WHO VOC)","Delta - AY.90 (WHO VOC)","Delta - AY.94 (WHO VOC)","Delta - AY.95 (WHO VOC)","Delta - AY.96 (WHO VOC)","Delta - AY.97 (WHO VOC)","Delta - AY.98 (WHO VOC)","Delta - AY.98.1 (WHO VOC)","Delta - AY.99 (WHO VOC)","Eta (WHO AFM)","Gamma (WHO VOC)","Gamma - P.1.14 (WHO VOC)","Gamma - P.1.15 (WHO VOC)","Gamma - P.1.16 (WHO VOC)","Kappa (WHO AFM)","Lambda (WHO VOI)","Mu - 21H (WHO VOI)","Other","R.1 (WHO FMV)","Zeta - P.2 (WHO FMV)"
"Czech Republic","2021-05-30","0,0","0,0","0,0","0,0","80,2919708029197","0,36496350364963503","0,0","0,0","0,36496350364963503","0,36496350364963503","0,0","0,0","0,0","0,36496350364963503","0,0","0,0","1,094890510948905","0,0","0,0","0,36496350364963503","2,18978102189781","6,934306569343065","0,0","0,0","0,0","0,0","0,0","0,0","0,36496350364963503","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,7299270072992701","0,0","4,744525547445255","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,36496350364963503","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,4598540145985401","0,0","0,0","0,0","0,0","0,0","0,0"
"Czech Republic","2021-06-13","0,0","0,0","0,7751937984496124","0,0","82,94573643410853","0,0","0,516795865633075","0,0","0,0","0,7751937984496124","0,0","0,0","0,0","0,516795865633075","0,0","0,0","0,516795865633075","0,0","0,0","0,0","0,7751937984496124","5,943152454780361","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,03359173126615","0,0","4,1343669250646","0,0","0,2583979328165375","0,2583979328165375","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,7751937984496124","0,0","0,0","0,516795865633075","0,0","0,0","0,2583979328165375","0,0","0,0","0,0"
"Czech Republic","2021-06-27","0,0","0,0","0,9174311926605505","0,0","51,37614678899083","0,0","2,293577981651376","0,0","0,0","0,45871559633027525","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,45871559633027525","3,211009174311927","0,0","0,9174311926605505","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","3,669724770642202","0,0","0,9174311926605505","0,0","0,45871559633027525","0,0","0,45871559633027525","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,3761467889908259","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,45871559633027525","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,45871559633027525","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","27,06422018348624","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,834862385321101","0,0","0,0","0,0","0,0","0,0","0,0","3,669724770642202","0,0","0,0"
"Czech Republic","2021-07-11","0,0","0,0","0,7984031936127743","0,19960079840319359","10,179640718562874","0,0","0,19960079840319359","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,19960079840319359","0,0","0,0","0,0","0,7984031936127743","4,790419161676647","0,0","0,998003992015968","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","4,790419161676647","0,0","0,19960079840319359","0,0","0,0","0,39920159680638717","0,19960079840319359","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,19960079840319359","2,5948103792415167","0,0","0,0","0,0","0,0","0,19960079840319359","0,0","0,39920159680638717","4,590818363273453","0,5988023952095809","0,0","0,39920159680638717","0,0","0,19960079840319359","0,0","0,0","0,7984031936127743","0,19960079840319359","0,0","0,0","0,19960079840319359","0,0","0,0","0,19960079840319359","0,19960079840319359","0,0","0,39920159680638717","0,0","0,0","52,49500998003992","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,19960079840319359","0,7984031936127743","0,0","0,0","0,7984031936127743","0,0","0,0","0,19960079840319359","0,19960079840319359","0,0","0,19960079840319359","0,0","0,0","0,0","0,0","0,0","0,0","0,0","10,179640718562874","0,0","0,0"
"Czech Republic","2021-07-25","0,0","0,0","0,19047619047619047","0,19047619047619047","1,1428571428571428","0,0","0,19047619047619047","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,19047619047619047","0,0","0,0","0,0","0,0","6,476190476190475","0,0","1,5238095238095237","0,0","0,0","0,0","0,0","0,0","0,0","0,19047619047619047","0,0","0,0","0,0","0,0","0,0","0,19047619047619047","0,0","7,0476190476190474","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,5714285714285714","0,0","0,0","0,5714285714285714","0,0","0,19047619047619047","0,0","0,19047619047619047","0,0","0,0","0,0","0,38095238095238093","3,619047619047619","0,0","0,0","0,0","0,19047619047619047","0,0","0,19047619047619047","4,0","8,190476190476192","0,19047619047619047","0,5714285714285714","0,0","0,0","0,38095238095238093","0,0","0,0","0,5714285714285714","0,0","0,0","0,0","0,19047619047619047","0,0","0,0","0,9523809523809524","0,0","0,19047619047619047","0,7619047619047619","0,0","0,0","48,19047619047619","0,0","0,0","0,19047619047619047","0,19047619047619047","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,3333333333333335","4,9523809523809526","0,0","0,19047619047619047","1,5238095238095237","0,0","0,0","0,19047619047619047","1,7142857142857144","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,2857142857142856","0,0","0,0"
"Czech Republic","2021-08-08","0,0","0,0","0,17667844522968199","0,17667844522968199","0,5300353356890459","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,17667844522968199","0,0","0,0","0,17667844522968199","0,0","0,0","0,0","0,0","9,187279151943462","0,17667844522968199","0,88339222614841","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,17667844522968199","0,17667844522968199","0,35335689045936397","13,074204946996467","0,0","0,0","0,0","0,0","0,0","0,17667844522968199","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,88339222614841","1,9434628975265018","0,0","0,0","0,0","0,17667844522968199","8,657243816254418","0,0","0,0","0,0","0,88339222614841","0,17667844522968199","3,8869257950530036","0,88339222614841","7,243816254416961","1,4134275618374559","0,17667844522968199","0,35335689045936397","0,0","0,35335689045936397","0,0","0,17667844522968199","0,35335689045936397","0,0","0,0","0,0","0,17667844522968199","0,0","0,17667844522968199","0,7067137809187279","0,0","0,5300353356890459","0,0","0,0","0,0","33,39222614840989","0,0","0,0","0,0","0,7067137809187279","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,5300353356890459","3,0035335689045937","4,240282685512367","0,0","0,17667844522968199","1,2367491166077738","0,0","0,0","0,0","1,76678445229682","0,17667844522968199","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,17667844522968199","0,0","0,0"
"Czech Republic","2021-08-22","0,0","0,30959752321981426","0,0","0,15479876160990713","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,15479876160990713","0,0","0,0","0,0","0,0","7,894736842105263","0,0","1,08359133126935","0,30959752321981426","0,0","0,0","0,0","0,0","0,0","0,15479876160990713","0,15479876160990713","0,30959752321981426","1,5479876160990713","0,0","0,0","0,15479876160990713","0,30959752321981426","18,575851393188856","0,30959752321981426","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,30959752321981426","0,0","0,0","0,9287925696594427","1,393188854489164","0,0","0,46439628482972134","0,0","0,30959752321981426","13,46749226006192","0,0","0,0","0,0","0,7739938080495357","0,30959752321981426","1,5479876160990713","1,7027863777089782","15,325077399380804","1,7027863777089782","0,0","0,15479876160990713","0,0","0,30959752321981426","0,0","0,0","0,30959752321981426","0,0","0,0","0,30959752321981426","0,0","0,15479876160990713","0,0","0,6191950464396285","0,30959752321981426","0,0","0,0","0,0","0,0","17,80185758513932","0,0","0,0","0,30959752321981426","0,46439628482972134","0,0","0,15479876160990713","0,15479876160990713","0,0","0,15479876160990713","0,15479876160990713","0,0","0,0","0,0","5,263157894736842","2,0123839009287927","0,0","0,0","0,46439628482972134","0,0","0,15479876160990713","0,15479876160990713","0,7739938080495357","0,15479876160990713","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
"Czech Republic","2021-09-05","0,0","0,13210039630118892","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,13210039630118892","0,0","0,0","0,0","0,0","9,775429326287979","0,0","2,642007926023778","0,26420079260237783","0,13210039630118892","0,3963011889035667","0,0","0,0","0,0","0,0","0,13210039630118892","0,26420079260237783","1,7173051519154559","0,0","0,13210039630118892","0,3963011889035667","0,7926023778071334","18,09775429326288","0,13210039630118892","0,0","0,13210039630118892","0,0","0,0","0,13210039630118892","0,13210039630118892","0,0","0,3963011889035667","0,0","0,26420079260237783","0,0","0,0","1,1889035667107","0,13210039630118892","0,0","0,0","0,0","1,321003963011889","12,021136063408191","0,26420079260237783","0,13210039630118892","0,5284015852047557","2,509907529722589","0,13210039630118892","0,7926023778071334","1,7173051519154559","16,248348745046233","0,5284015852047557","0,0","0,0","0,0","0,3963011889035667","0,0","0,0","1,1889035667107","0,0","0,26420079260237783","0,0","0,0","0,0","0,0","0,26420079260237783","0,0","0,13210039630118892","0,0","0,13210039630118892","0,0","12,549537648612946","0,13210039630118892","0,5284015852047557","0,26420079260237783","0,13210039630118892","0,0","0,13210039630118892","0,0","0,0","0,0","0,13210039630118892","0,0","0,0","0,13210039630118892","2,642007926023778","3,830911492734478","0,0","0,0","0,13210039630118892","0,0","0,0","0,0","3,1704095112285335","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,13210039630118892","0,0","0,0","0,0","0,0"
"Czech Republic","2021-09-19","0,0","0,0","0,2969561989606533","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","5,270972531551596","0,07423904974016332","2,89532293986637","0,07423904974016332","0,0","0,7423904974016332","0,0","0,0","0,0","0,07423904974016332","0,6681514476614699","0,0","1,7074981440237564","0,07423904974016332","0,22271714922048996","0,0","0,8908685968819599","15,88715664439495","0,3711952487008166","0,0","0,0","0,0","0,0","0,07423904974016332","0,6681514476614699","0,0","0,2969561989606533","0,22271714922048996","0,8166295471417966","0,07423904974016332","0,0","1,7817371937639197","0,4454342984409799","0,0","0,22271714922048996","0,0","0,8166295471417966","21,380846325167038","0,14847809948032664","0,0","0,14847809948032664","2,078693392724573","0,0","0,14847809948032664","2,3014105419450632","22,271714922049","0,6681514476614699","0,0","0,3711952487008166","0,2969561989606533","2,1529324424647367","0,0","0,0","0,6681514476614699","0,0","0,0","0,22271714922048996","0,0","0,0","0,0","0,07423904974016332","0,0","0,0","0,07423904974016332","0,0","0,14847809948032664","4,7512991833704525","0,0","0,4454342984409799","0,5196733481811433","0,0","0,07423904974016332","0,07423904974016332","0,0","0,0","0,0","0,0","0,0","0,0","0,22271714922048996","2,89532293986637","1,55902004454343","0,07423904974016332","0,0","0,22271714922048996","0,07423904974016332","0,0","0,3711952487008166","0,8166295471417966","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,07423904974016332","0,0","0,0"
"Czech Republic","2021-10-03","0,0","0,0","0,321285140562249","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","5,220883534136546","0,1606425702811245","1,8473895582329318","0,08032128514056225","0,0","0,7228915662650602","0,0","0,0","0,0","0,08032128514056225","3,2931726907630523","0,08032128514056225","0,08032128514056225","0,0","0,1606425702811245","0,24096385542168677","1,0441767068273093","19,759036144578314","0,642570281124498","0,0","0,0","0,0","0,0","0,1606425702811245","1,1244979919678715","0,0","0,0","0,1606425702811245","0,24096385542168677","0,0","0,0","0,8835341365461846","0,08032128514056225","0,0","0,1606425702811245","0,0","0,7228915662650602","20,240963855421686","0,0","0,0","0,0","0,48192771084337355","0,08032128514056225","0,0","1,3654618473895583","25,863453815261046","1,6064257028112447","0,0","0,8032128514056224","0,1606425702811245","2,3293172690763053","0,0","0,0","0,08032128514056225","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,08032128514056225","0,0","0,0","0,0","0,0","2,0080321285140563","0,08032128514056225","0,8835341365461846","0,0","0,4016064257028112","0,0","0,0","0,08032128514056225","0,0","0,0","0,0","0,0","0,0","0,0","2,570281124497992","1,7670682730923692","0,0","0,08032128514056225","0,0","0,0","0,0","0,8032128514056224","0,642570281124498","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,321285140562249","0,0","0,0"
"Czech Republic","2021-10-17","0,0","0,0","0,2583979328165375","0,0","0,0","0,0","0,2583979328165375","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","5,297157622739018","0,1937984496124031","2,5193798449612403","0,0","0,0","0,45219638242894056","0,06459948320413438","0,0","0,06459948320413438","0,0","4,3927648578811365","0,0","0,1937984496124031","0,0","0,06459948320413438","0,06459948320413438","0,9689922480620154","19,961240310077518","0,06459948320413438","0,0","0,0","0,0","0,0","0,12919896640826875","2,3901808785529712","0,0","0,0","0,2583979328165375","0,0","0,0","0,0","1,550387596899225","0,6459948320413437","0,0","0,12919896640826875","0,0","0,9043927648578811","15,633074935400519","0,32299741602067183","0,0","0,0","0,9689922480620154","0,1937984496124031","0,0","0,45219638242894056","27,19638242894057","0,9043927648578811","0,12919896640826875","1,0981912144702841","0,0","2,454780361757106","0,06459948320413438","0,0","0,12919896640826875","0,0","0,12919896640826875","0,0","0,06459948320413438","0,0","0,06459948320413438","0,0","0,06459948320413438","0,0","0,06459948320413438","0,0","0,0","0,516795865633075","0,0","1,3565891472868217","0,0","0,1937984496124031","0,06459948320413438","0,0","0,0","0,12919896640826875","0,06459948320413438","0,0","0,0","0,06459948320413438","0,0","2,3255813953488373","0,1937984496124031","0,0","0,0","0,06459948320413438","0,0","0,0","0,9043927648578811","0,6459948320413437","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,7131782945736433","0,0","0,0"
"Czech Republic","2021-10-31","0,0","0,0","0,2074688796680498","0,0","0,0","0,0","0,6224066390041494","0,0","0,0","0,0","0,0","0,0","0,06915629322268327","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","3,872752420470263","0,2766251728907331","3,6652835408022133","0,0","0,0","0,7607192254495159","0,0","0,0","0,0","0,0","2,351313969571231","0,0","0,0","0,0","0,06915629322268327","0,0","1,1065006915629323","19,08713692946058","0,0","0,0","0,0","0,0","0,0","0,13831258644536654","3,8035961272475793","0,0","0,0","0,0","0,13831258644536654","0,0","0,0","0,13831258644536654","1,1756569847856155","0,2074688796680498","0,8990318118948823","0,13831258644536654","2,0055325034578146","13,001383125864455","0,3457814661134163","0,0","0,06915629322268327","0,8298755186721992","0,06915629322268327","0,0","0,8298755186721992","31,3969571230982","0,3457814661134163","0,06915629322268327","0,2766251728907331","0,06915629322268327","1,0373443983402488","0,0","0,0","0,06915629322268327","0,0","0,06915629322268327","0,0","0,0","0,0","0,0","0,0","0,06915629322268327","0,0","0,0","0,0","0,0","0,06915629322268327","0,0","1,6597510373443984","0,0","0,6915629322268326","0,0","0,0","0,0","0,06915629322268327","0,4149377593360996","0,0","0,0","0,06915629322268327","0,0","0,7607192254495159","0,06915629322268327","0,0","0,0","0,0","0,0","0,0","1,1065006915629323","1,4522821576763485","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","4,356846473029045","0,0","0,0"
"Czech Republic","2021-11-14","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","3,618421052631579","0,0","1,9736842105263157","0,0","0,0","0,9868421052631579","0,0","0,0","0,0","0,0","2,302631578947368","0,0","0,0","0,0","0,0","0,0","1,644736842105263","24,013157894736842","0,0","0,0","0,0","0,0","0,0","0,0","3,289473684210526","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,9868421052631579","0,0","0,3289473684210526","0,0","9,868421052631579","10,855263157894738","1,644736842105263","0,0","0,0","1,3157894736842104","0,0","0,0","0,0","26,31578947368421","0,3289473684210526","0,6578947368421052","0,9868421052631579","0,0","0,0","0,0","0,0","0,3289473684210526","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,302631578947368","0,0","0,3289473684210526","0,0","0,0","0,0","0,0","1,9736842105263157","0,0","0,0","0,3289473684210526","0,0","1,644736842105263","0,0","0,0","0,0","0,0","0,0","0,0","0,3289473684210526","1,644736842105263","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
